BV号：BV1xt411Y7W8
标题：BV1xt411Y7W8
链接：https://www.bilibili.com/video/BV1xt411Y7W8
识别语言：zh
语言置信度：1
分段数：143
生成时间：2026-04-04 08:56:26

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:33 - 00:02:36] 这个也会影响到你整个考研的陆去
[00:02:36 - 00:02:37] 因为就是怎么说呢
[00:02:37 - 00:02:40] 就是虽然说你挂科对你考研
[00:02:40 - 00:02:41] 也没有什么特别大的影响
[00:02:41 - 00:02:43] 但是咱们能别挂的
[00:02:43 - 00:02:45] 还是尽量不要挂为好
[00:02:45 - 00:02:46] 你说对吗
[00:02:46 - 00:02:46] 所以说的话
[00:02:46 - 00:02:48] 大家在考完清末考试以后回到家里边
[00:02:48 - 00:02:51] 我个人建议就是千万不要去
[00:02:51 - 00:02:52] 奉送下自己的这根线
[00:02:52 - 00:02:54] 因为有同学跟我说说张老师
[00:02:54 - 00:02:55] 我考完研有后的话呢
[00:02:55 - 00:02:57] 我就突然觉得不知道该干嘛了
[00:02:57 - 00:02:59] 因为可能在考研的时候
[00:02:59 - 00:03:00] 考研复习期间
[00:03:00 - 00:03:01] 大家每天早上起来
[00:03:01 - 00:03:03] 去所谓的去占理图书馆
[00:03:03 - 00:03:05] 然后的话去学习
[00:03:05 - 00:03:06] 然后的话可能就是
[00:03:06 - 00:03:09] 宿舍识堂和教室这么三点一线
[00:03:09 - 00:03:10] 实际上大家你要知道考研
[00:03:10 - 00:03:13] 它带给你的不只是一只研究生的学历
[00:03:13 - 00:03:17] 它其实更好地培养了我们平时的一个学习的一个习惯
[00:03:17 - 00:03:21] 就是如果说你每天真的能够按照你一直
[00:03:21 - 00:03:23] 自己复习的那个进度往前走
[00:03:23 - 00:03:25] 比如说你每天你复习8个小时
[00:03:25 - 00:03:26] 或者每天复习几个小时
[00:03:26 - 00:03:30] 你这样的话会让自己有一个非常非常良好的学习习惯
[00:03:30 - 00:03:33] 我建议大家你最好这个节奏不要慢下来
[00:03:33 - 00:03:36] 因为你既然已经通过考研成为一个努力的人了
[00:03:36 - 00:03:38] 那么你为什么不继续努力下去呢
[00:03:38 - 00:03:40] 所以如果我是你的話
[00:03:40 - 00:03:41] 那麼在考驗結束以後的話
[00:03:41 - 00:03:42] 首先第一
[00:03:42 - 00:03:44] 我重視一下我的富士
[00:03:44 - 00:03:45] 富士這個東西
[00:03:45 - 00:03:48] 我們下一期再會給大家去詳細的講解一下
[00:03:48 - 00:03:50] 那麼第二就是大家我建議你
[00:03:50 - 00:03:52] 就是最好看一些相關的
[00:03:52 - 00:03:54] 或者說你感興趣的一些書籍
[00:03:54 - 00:03:56] 其實學校裡面有很多很多的藏書
[00:03:56 - 00:03:58] 不管是我們這個專業的
[00:03:58 - 00:03:59] 還是說其他專業的
[00:03:59 - 00:04:01] 這些書都是非常非常好
[00:04:01 - 00:04:02] 可以讓你進步的東西
[00:04:02 - 00:04:05] 那麼不管是你將來上研究生的時候
[00:04:05 - 00:04:06] 還是說在你工作的時候
[00:04:06 - 00:04:09] 這些額外的知識會幫助到你很多
[00:04:09 - 00:04:11] 所以說我希望大家在考驗以後的話
[00:04:11 - 00:04:12] 這個是寫
[00:04:12 - 00:04:13] 盡量不要去鬆下來
[00:04:13 - 00:04:14] 該看書看書
[00:04:14 - 00:04:15] 該學習學習
[00:04:15 - 00:04:16] 該進步進步
[00:04:16 - 00:04:19] 希望大家能夠成為一個更好的你自己
[00:04:19 - 00:04:22] 當然如果說考驗考上了
[00:04:22 - 00:04:23] 那當然皆大歡喜
[00:04:23 - 00:04:24] 但是考上考不上
[00:04:24 - 00:04:27] 不是說你這兩天說了算的
[00:04:27 - 00:04:29] 還要看一下我們考驗最後的腹事
[00:04:29 - 00:04:31] 那麼我們在下一期節目當中
[00:04:31 - 00:04:32] 會給大家介紹一下
[00:04:32 - 00:04:34] 那麼在這個含價期間
[00:04:34 - 00:04:37] 大家怎么能够把这个副市充分的准备好
[00:04:37 - 00:04:41] 因为真的不希望大家倒在最后那么一小段的路上
[00:04:41 - 00:04:42] 好吗
[00:04:42 - 00:04:45] 那么希望大家能够明天取得好成绩
[00:04:45 - 00:04:47] 张老师在这等着你们的好消息
[00:04:47 - 00:04:47] 好吗
[00:04:47 - 00:04:49] 那么咱们本期节目就是这样
[00:04:49 - 00:04:50] 咱们下期节目再见
[00:04:50 - 00:04:50] 谢谢
