BV号：BV1aW411h74F
标题：BV1aW411h74F
链接：https://www.bilibili.com/video/BV1aW411h74F
识别语言：zh
语言置信度：1
分段数：107
生成时间：2026-04-04 12:14:49

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:01:41 - 00:01:43] 14个进了广播站
[00:01:43 - 00:01:45] 唯一一个冠军没有进
[00:01:45 - 00:01:47] 你说我教天天不应 教地地无灵
[00:01:47 - 00:01:49] 我说实话到现在我都不知道
[00:01:49 - 00:01:51] 当时那个老师怎么想呢
[00:01:51 - 00:01:53] 冠军不进校广播站
[00:01:53 - 00:01:54] 当然
[00:01:54 - 00:01:55] 赛风是马 烟是飞浮
[00:01:55 - 00:01:57] 你怎么知道这不是一个坏事呢
[00:01:57 - 00:01:58] 哥
[00:01:58 - 00:01:59] 在录像这一天
[00:01:59 - 00:02:03] 马上就要去主持淘宝造物局这个活动了
[00:02:03 - 00:02:07] 间接的在中国最牛逼的主持人面前去做主持人
[00:02:07 - 00:02:09] 这也不是一个坏事
[00:02:09 - 00:02:10] 所以说
[00:02:10 - 00:02:11] 挫折
[00:02:11 - 00:02:13] 让你接受挫折
[00:02:13 - 00:02:15] 越挫越勇
[00:02:16 - 00:02:17] 怎么样才算活好了
[00:02:17 - 00:02:19] 这漫长却唯一的人生
[00:02:20 - 00:02:22] 你是要去死了吗
[00:02:22 - 00:02:24] 问这个问题
[00:02:25 - 00:02:28] 怎样才算活好了自己这漫长的一生
[00:02:28 - 00:02:29] 你还挺有信心
[00:02:29 - 00:02:31] 还能漫长一下啊
[00:02:32 - 00:02:33] 哎呀
[00:02:33 - 00:02:35] 我想到这个问题就是
[00:02:35 - 00:02:37] 在我死的那一天
[00:02:37 - 00:02:39] 我觉得我这一辈子没有什么遗憾
[00:02:39 - 00:02:41] 我觉得就算我这一辈子活得很好
[00:02:42 - 00:02:42] 比如说
[00:02:43 - 00:02:45] 这个东西我也吃过
[00:02:45 - 00:02:47] 不会因为说我年轻的不是想吃什么东西
[00:02:47 - 00:02:49] 我没有去吃
[00:02:49 - 00:02:52] 然后的话想做什么事情没有去尝试
[00:02:52 - 00:02:55] 然后的话想去追一个女生没有去追
[00:02:55 - 00:02:59] 然后的话,你想这一辈子活下来以后没有什么遗憾
[00:02:59 - 00:03:01] 就是还有很多未尽事宜
[00:03:01 - 00:03:04] 就最怕那种就是死之前躺在床上
[00:03:04 - 00:03:06] 还有一个事情要交代一下
[00:03:06 - 00:03:10] 你这个,你这个,活的我觉得就没有那么完美
[00:03:10 - 00:03:12] 你知道吧,要死个什么
[00:03:13 - 00:03:15] 该干的都干了,吃丝吧干嘛
[00:03:15 - 00:03:18] 完美的一生就是这样
