BV号：BV1bW411u77J
标题：BV1bW411u77J
链接：https://www.bilibili.com/video/BV1bW411u77J
识别语言：zh
语言置信度：1
分段数：262
生成时间：2026-04-04 11:20:36

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:01:54 - 00:01:56] 而且还报的中国政法大学的
[00:01:56 - 00:01:57] 非常牛的法学
[00:01:57 - 00:01:58] 叫个国际法
[00:01:58 - 00:02:00] 居然只有她自己考上了
[00:02:00 - 00:02:01] 当然难度是比较大的
[00:02:01 - 00:02:02] 所以说
[00:02:02 - 00:02:03] 本科不是学法律的同学
[00:02:03 - 00:02:04] 大多数报道都是
[00:02:04 - 00:02:06] 法律硕士非法学
[00:02:06 - 00:02:07] 那么如果说
[00:02:07 - 00:02:09] 你本科是法律的同学的话
[00:02:09 - 00:02:10] 你包括法学硕士
[00:02:10 - 00:02:11] 你会发现
[00:02:11 - 00:02:16] 法学硕士有10个二级学科分成了三大类
[00:02:16 - 00:02:17] 第一大类呢
[00:02:17 - 00:02:19] 我们可以说它是跟钱有关系的
[00:02:19 - 00:02:20] 叫做民生法学
[00:02:20 - 00:02:22] 国际法学和经济法学
[00:02:22 - 00:02:24] 这三个是跟钱有关系的
[00:02:24 - 00:02:25] 第二大类呢
[00:02:25 - 00:02:26] 是跟判刑有关系的
[00:02:26 - 00:02:29] 就叫刑法学、宪法学和诉讼法学
[00:02:29 - 00:02:30] 第三大类呢
[00:02:30 - 00:02:31] 就相对比较好考
[00:02:31 - 00:02:32] 你比如说老师
[00:02:32 - 00:02:33] 我为了考名校
[00:02:33 - 00:02:34] 老师说我考复旦
[00:02:34 - 00:02:35] 我考中证的大学
[00:02:35 - 00:02:36] 但是我实力有没有那么强
[00:02:36 - 00:02:38] 考民生法我觉得太难了
[00:02:38 - 00:02:39] 怎么办
[00:02:39 - 00:02:40] 你可以选择枪
[00:02:40 - 00:02:41] 法学理论呢
[00:02:41 - 00:02:42] 法治史啊
[00:02:42 - 00:02:44] 这个像环境作源保护法啊
[00:02:44 - 00:02:45] 叫做不是特别的难
[00:02:45 - 00:02:46] 那老师你刚才说10个
[00:02:46 - 00:02:47] 你在说的9个呀
[00:02:47 - 00:02:48] 还有一个法学
[00:02:48 - 00:02:49] 赵军学校很少
[00:02:49 - 00:02:50] 叫做军事法学啊
[00:02:50 - 00:02:51] 这审判战犯的
[00:02:51 - 00:02:53] 你现在你考这个专业
[00:02:53 - 00:02:54] 基本上就没什么用了
[00:02:54 - 00:02:55] 哪有战犯给你审判啊
[00:02:55 - 00:02:56] 对不对
[00:02:56 - 00:02:58] 所以大家要注意它分成三大类
[00:02:58 - 00:03:00] 那么从学校的角度来讲呢
[00:03:00 - 00:03:01] 那么召法学的院校
[00:03:01 - 00:03:03] 可以分成几大类
[00:03:03 - 00:03:04] 比如说一说到法学呢
[00:03:04 - 00:03:05] 我们就讲到一类院校
[00:03:05 - 00:03:07] 叫做五院四系
[00:03:07 - 00:03:09] 这个五院四系说的是什么呢
[00:03:09 - 00:03:11] 这五院四系说的是1952年
[00:03:11 - 00:03:13] 咱们中国在进行院系调整以后
[00:03:14 - 00:03:18] 把全国所有的招收法学电影校的法律类专业
[00:03:18 - 00:03:23] 给它合并到了五个政法学院和四个大学
[00:03:23 - 00:03:25] 所以说这五院四系就成为了
[00:03:25 - 00:03:29] 我们在考法学类专业的时候的一个小小的首选
[00:03:30 - 00:03:32] 孟宠老师这五院四系会不会很难考
[00:03:32 - 00:03:33] 这个也不一定分你考什么学校
[00:03:33 - 00:03:35] 但是在这里边我给大家说一点
[00:03:35 - 00:03:41] 法学在选择院校的时候一定是以地狱为导向的
[00:03:41 - 00:03:44] 千万不要看所谓的专业排名
[00:03:44 - 00:03:45] 没有什么太大的意义
[00:03:45 - 00:03:46] 为什么
[00:03:46 - 00:03:48] 因为法律类专业
[00:03:48 - 00:03:50] 你未来的就业的时候
[00:03:50 - 00:03:51] 其实有一个很重要的一个
[00:03:51 - 00:03:54] 影响你就业好坏的因素叫做人脉
[00:03:54 - 00:03:56] 相应的一些人脉
[00:03:56 - 00:03:58] 比如说在你律师界的人脉
[00:03:58 - 00:04:00] 比如说在司法系统的人脉
[00:04:00 - 00:04:00] 比如说
[00:04:00 - 00:04:02] 比如说法院的审判厅
[00:04:02 - 00:04:03] 对吧
[00:04:03 - 00:04:05] 包括检察院的审判长等等
[00:04:05 - 00:04:08] 像這種東西大家移到注意人脈是很重要的
[00:04:08 - 00:04:10] 比如說譬如說張老師我家內蒙的
[00:04:10 - 00:04:12] 我現在要考內蒙古的學校
[00:04:13 - 00:04:14] 還是考北京的學校
[00:04:15 - 00:04:17] 我給你說的同學如果我是你的話
[00:04:17 - 00:04:20] 如果你家內蒙古的你未來想在內蒙古的司法系統混的話
[00:04:20 - 00:04:22] 你還是考內蒙的學校為什麼
[00:04:22 - 00:04:23] 你即使考了五月四季
[00:04:23 - 00:04:25] 比如說張老師我現在考了一個學校
[00:04:25 - 00:04:26] 叫中南財經政府大學
[00:04:27 - 00:04:28] 中南財經政府大學
[00:04:28 - 00:04:32] 它的法學專業排名肯定比內蒙古大學要強
[00:04:32 - 00:04:33] 這是毋庸置疑的
[00:04:33 - 00:04:35] 两个学校也都是211
[00:04:35 - 00:04:36] 但问题在于什么呢?
[00:04:36 - 00:04:36] 问题在于
[00:04:36 - 00:04:39] 如果你考了中南财经政法大学
[00:04:39 - 00:04:41] 法律类专业
[00:04:41 - 00:04:43] 你的导师也好
[00:04:43 - 00:04:46] 还是你相应这个学校的校友也好
[00:04:46 - 00:04:49] 他的资源大多数他并不在内蒙古
[00:04:50 - 00:04:52] 但如果你考内蒙古大学的
[00:04:52 - 00:04:55] 你会发现你的导师的相应的人类关系
[00:04:55 - 00:04:57] 相应的资源
[00:04:57 - 00:05:01] 你的师兄师姐的就业的那些校友资源
[00:05:01 - 00:05:03] 基本上都在内蒙古
[00:05:03 - 00:05:05] 那如果说你今天想在内蒙古的司法结婚
[00:05:05 - 00:05:08] 你会发现这种资源利用起来
[00:05:08 - 00:05:10] 就会相应的方便很多
[00:05:10 - 00:05:12] 所以说对于你们这个专业来讲的话
[00:05:12 - 00:05:14] 我个人建议就是学法律的
[00:05:14 - 00:05:16] 你将来想去哪里混
[00:05:17 - 00:05:18] 你就考哪里的学校
[00:05:18 - 00:05:20] 而弱化所谓的专业排名
[00:05:21 - 00:05:22] 那这边可能会有同学说
[00:05:22 - 00:05:23] 张老师我想去
[00:05:23 - 00:05:24] 我去哪儿混都行
[00:05:25 - 00:05:26] 最怕有到这样的同学
[00:05:26 - 00:05:27] 去哪儿混都行
[00:05:27 - 00:05:28] 那五院司席也好
[00:05:28 - 00:05:30] 还是说你跟其他学校的
[00:05:30 - 00:05:32] 法律的专业也好
[00:05:32 - 00:05:32] 你比较起来
[00:05:32 - 00:05:34] 你相应的应该报哪一个呢
[00:05:34 - 00:05:35] 我记着边跟大家说一下
[00:05:35 - 00:05:39] 首先就是不考数学的专业
[00:05:39 - 00:05:42] 分数线这个因素你要给它弱化
[00:05:42 - 00:05:44] 比如说我老说法律
[00:05:44 - 00:05:45] 中国政法大学 华东政府大学
[00:05:45 - 00:05:47] 老说我一看中国政法大学分低
[00:05:47 - 00:05:49] 华东政法大学分高
[00:05:49 - 00:05:50] 我报华政是不是难考
[00:05:50 - 00:05:52] 我报中国政法大学是不是好考
[00:05:52 - 00:05:52] 不是这样的
[00:05:52 - 00:05:53] 为什么
[00:05:53 - 00:05:55] 因为咱们这个专业
[00:05:55 - 00:05:58] 它出题的难度是不一样的
[00:05:58 - 00:06:00] 中国政法大学提出的相对就难
[00:06:00 - 00:06:02] 给分率的相对就低
[00:06:02 - 00:06:05] 华东政法大学提出的相对可能稍微简单一些
[00:06:05 - 00:06:06] 我虽然不是学法律的
[00:06:06 - 00:06:09] 但是我咨询过相关考过两个学校的同学
[00:06:09 - 00:06:11] 他们给我的答案基本都是这样
[00:06:11 - 00:06:12] 你们有兴趣的话
[00:06:12 - 00:06:14] 你可以把这两个学校的真题拿过来看一下
[00:06:14 - 00:06:16] 所以说对于法律的同学来讲
[00:06:16 - 00:06:20] 你在学内学校的时候除了看你将来可能要去的地方
[00:06:20 - 00:06:20] 去哪里混
[00:06:21 - 00:06:22] 再比如说这几个学校的名气
[00:06:23 - 00:06:24] 一个非常重要的点
[00:06:24 - 00:06:28] 就是你要把你考虑的这几个学校的真题拿过来
[00:06:29 - 00:06:31] 你自己去做一下它相应的真题
[00:06:31 - 00:06:34] 你看一下哪個學校的整體比較對你的胃口
[00:06:34 - 00:06:36] 比如說老師我名聲法學
[00:06:36 - 00:06:38] 這個方面學的比較好
[00:06:38 - 00:06:39] 我也很感興趣
[00:06:39 - 00:06:40] 對不對
[00:06:40 - 00:06:42] 老師我就喜歡名聲法學
[00:06:42 - 00:06:44] 那這個學校他名聲法學考的那種多
[00:06:44 - 00:06:47] 你是不是就先問他適合
[00:06:47 - 00:06:49] 如果說你行法學的不好
[00:06:49 - 00:06:51] 但這個學校的考試專業課
[00:06:51 - 00:06:52] 行法出的比較多
[00:06:52 - 00:06:53] 那你考這個學校
[00:06:53 - 00:06:55] 不是自己給自己挖坑嗎
[00:06:55 - 00:06:58] 所以說你要看一下這個學校他的專業課整體
[00:06:58 - 00:07:00] 哪個學校適合你去考
[00:07:00 - 00:07:02] 你再考哪一个
[00:07:02 - 00:07:03] 所以说的话
[00:07:03 - 00:07:06] 我个人建议大家在法律类在选院校的时候
[00:07:06 - 00:07:08] 遵循这么几个原则
[00:07:08 - 00:07:09] 你说老师至于说刑法发展好
[00:07:09 - 00:07:11] 还是民生法发展好
[00:07:11 - 00:07:13] 我个人觉得都不错
[00:07:13 - 00:07:15] 这行行出状也说的就是道理
[00:07:15 - 00:07:17] 所以说大家在选择院校的时候
[00:07:17 - 00:07:19] 一定要注意一下哪个学校
[00:07:19 - 00:07:20] 比较适合你去考
[00:07:20 - 00:07:21] 也要看一下好不好
[00:07:21 - 00:07:23] 那么关于法律类的专业
[00:07:23 - 00:07:24] 我们今天就讲到这里
[00:07:24 - 00:07:27] 希望能够给大家提供相应的帮助
[00:07:27 - 00:07:29] 那么这就是本期张老师课堂的内容
[00:07:29 - 00:07:30] 我们下期再见
[00:07:32 - 00:07:35] 好那么张老师课堂进行到这里的话
[00:07:35 - 00:07:35] 很多人就问了说
[00:07:35 - 00:07:38] 张老师你看平时我有其他我自己那个专业的问题
[00:07:38 - 00:07:40] 我怎么向你能够倾诉呢
[00:07:41 - 00:07:45] 哎那么大家如果有任何的关考研有关的问题
[00:07:45 - 00:07:47] 还是跟高考有关的问题
[00:07:47 - 00:07:49] 希望大家能够积极的给我留言
[00:07:49 - 00:07:53] 那么在我的微博的私信里边
[00:07:54 - 00:07:56] 或者是在我们微信公众号的留言板里边
[00:07:57 - 00:07:58] 你有什么问题你就提
[00:07:59 - 00:08:00] 提万元货的话大家注意
[00:08:00 - 00:08:02] 一定要留下你的手机好
[00:08:02 - 00:08:07] 因为到时候张老师可能会手机亲自给你打电话来解决你的问题
[00:08:07 - 00:08:09] 每个人问题都不一样
[00:08:09 - 00:08:11] 但是每个人的问题也好
[00:08:11 - 00:08:11] 答案也好
[00:08:11 - 00:08:15] 我相信对我们所有人都是有起怕和歧视的
[00:08:15 - 00:08:16] 所以说我们后边的节目
[00:08:16 - 00:08:20] 可能要专门专注于解决大家实际的问题了
[00:08:20 - 00:08:23] 希望能够大家带来更好的帮助
[00:08:23 - 00:08:25] 也给你们带来更精彩的节目节目
[00:08:25 - 00:08:26] 好不好
[00:08:26 - 00:08:27] 然后谢谢大家
