BV号：BV1TW411N71M
标题：BV1TW411N71M
链接：https://www.bilibili.com/video/BV1TW411N71M
识别语言：zh
语言置信度：1
分段数：387
生成时间：2026-04-04 10:25:49

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:03:29 - 00:03:30] 所以说那一年呢
[00:03:30 - 00:03:31] 所以出来第二个事情就是
[00:03:31 - 00:03:32] 把我们的卷子
[00:03:32 - 00:03:34] 因为我们正常考试卷子的话
[00:03:34 - 00:03:35] 是分A卷和B卷的
[00:03:35 - 00:03:36] 要出两头卷的
[00:03:36 - 00:03:37] 大家考验也是这样的
[00:03:37 - 00:03:38] 考验也是这样的
[00:03:38 - 00:03:39] 就是说有这么一头卷的
[00:03:39 - 00:03:40] 然后有另外一头卷的
[00:03:40 - 00:03:41] 如果说这头卷的
[00:03:41 - 00:03:42] 万一
[00:03:42 - 00:03:44] 以防万一出现了所谓的卸体
[00:03:44 - 00:03:46] 那么拿B卷赶紧补胜
[00:03:46 - 00:03:48] 那么我们那一年就出现这样一个状况
[00:03:48 - 00:03:49] 就是高考卷的被偷了
[00:03:49 - 00:03:51] 然后的话临时换了一个B卷
[00:03:51 - 00:03:54] 而这个B卷出的当年是相当相当难
[00:03:54 - 00:03:58] 不管是政治语文外语还是说
[00:03:58 - 00:03:59] 我们当时问我许李科了
[00:03:59 - 00:04:00] 考的是李宗和
[00:04:00 - 00:04:01] 不管是哪一科
[00:04:01 - 00:04:04] 然后的话就是考的都是比较难的
[00:04:04 - 00:04:08] 然后再加上当年我在高考之前的状态也不是特别的好
[00:04:08 - 00:04:11] 这个可能听过高考教院田伯蒋做同学都知道我的高中经历
[00:04:11 - 00:04:15] 就是我刚开始成高中的时候是我们全线第8名
[00:04:15 - 00:04:18] 然后上到高一的时候是干到全线第4
[00:04:18 - 00:04:21] 然后到高考前一个月是全线第355
[00:04:21 - 00:04:24] 就从第4名一下干到第355
[00:04:24 - 00:04:26] 后来就是高考前最后一次月考了一个成绩
[00:04:26 - 00:04:28] 后来还是一个月的时候
[00:04:28 - 00:04:30] 我就想说就不能说这样下去
[00:04:30 - 00:04:33] 因为355名在我们线可能参加高考也就上了三本
[00:04:33 - 00:04:34] 我们家条件又不好
[00:04:34 - 00:04:35] 如果说我考上三本的话
[00:04:35 - 00:04:37] 我爸我妈肯定不让我读了
[00:04:37 - 00:04:38] 然后我那个时候我就想说
[00:04:38 - 00:04:40] 当年歌也是很牛的人物
[00:04:40 - 00:04:40] 对不对
[00:04:40 - 00:04:41] 那毕竟说
[00:04:41 - 00:04:43] 参加乐考能考到全球第四
[00:04:43 - 00:04:44] 万一啊
[00:04:44 - 00:04:46] 就是说我以高中全线第16名的成绩
[00:04:46 - 00:04:47] 进入高中
[00:04:47 - 00:04:48] 然后考到全球第八
[00:04:48 - 00:04:50] 考到全球第四的时候
[00:04:50 - 00:04:51] 你说最后高考一说
[00:04:51 - 00:04:52] 这还要考了个三本
[00:04:52 - 00:04:53] 那我估计
[00:04:53 - 00:04:55] 我就成为我们学校的粉码教材了
[00:04:55 - 00:04:57] 那估计以后就是所有的
[00:04:57 - 00:04:59] 就是高一入学的新的学生
[00:04:59 - 00:05:00] 然后他们的班主任
[00:05:00 - 00:05:01] 都可能会拿着我的作品
[00:05:01 - 00:05:03] 说你看啊就这这这这小子啊
[00:05:03 - 00:05:05] 当年中考的时候考得很好
[00:05:05 - 00:05:07] 考到咱们县审重点高中
[00:05:07 - 00:05:09] 结果高考的时候考的公屁不是
[00:05:09 - 00:05:11] 因为这个孩子高中的时候他早练
[00:05:11 - 00:05:13] 因为这个大哥咱俩是八道
[00:05:13 - 00:05:15] 我真的不想当这个粉面教材
[00:05:15 - 00:05:15] 知道吧
[00:05:15 - 00:05:16] 这脸没地方放啊
[00:05:16 - 00:05:18] 咱这要脸的人啊
[00:05:18 - 00:05:18] 对不对
[00:05:18 - 00:05:19] 然后还有一个月的
[00:05:19 - 00:05:21] 就是剩最后一个月
[00:05:21 - 00:05:23] 我觉得特别特别特别努力的学习
[00:05:23 - 00:05:25] 就是成天就是刷题刷题刷题
[00:05:25 - 00:05:25] 各种各样的刷题
[00:05:25 - 00:05:28] 然后其实我在考前
[00:05:28 - 00:05:29] 就是心里是没底的
[00:05:29 - 00:05:31] 虽然说自己也刷了很多的题
[00:05:31 - 00:05:34] 然后呢自己对自己也是所谓的比较有信心的
[00:05:34 - 00:05:35] 因为当年底子确实还不差
[00:05:35 - 00:05:37] 就是当时心里边也是很紧张的
[00:05:37 - 00:05:39] 然后考考开始考试
[00:05:39 - 00:05:42] 考完语文其实我还稍微轻松一些啊
[00:05:42 - 00:05:45] 但是考完数学真的当时就是就是很不轻松了
[00:05:45 - 00:05:46] 因为正常的高考呢
[00:05:46 - 00:05:48] 就是我不知道现在是时间哪
[00:05:48 - 00:05:49] 就是当年我们高考的时候
[00:05:49 - 00:05:50] 老师给我们提过一个要求
[00:05:50 - 00:05:55] 就是说你25分钟要做完12道数学的选择题
[00:05:55 - 00:05:57] 但是那年数学题考的太难
[00:05:57 - 00:06:00] 我25分钟只做到第四个题
[00:06:00 - 00:06:02] 而且第四个题呢 还有点不太会
[00:06:02 - 00:06:06] 然后这个时候我就想起我的一个朋友跟我说的一句话
[00:06:06 - 00:06:08] 他说这个你可以多要一张研头纸
[00:06:08 - 00:06:10] 这样的话呢 对于考试师有帮助的
[00:06:10 - 00:06:12] 因为这个如果说提考的比较难的话呢
[00:06:12 - 00:06:15] 多要一张研头纸是对你做后边的提供帮助
[00:06:15 - 00:06:16] 其实当时我的想法是什么
[00:06:16 - 00:06:18] 因为当时兼我堂的不是我舅舅吗
[00:06:18 - 00:06:20] 其实我想的是找我舅舅
[00:06:20 - 00:06:22] 让他帮我帮帮我
[00:06:22 - 00:06:24] 帮帮我 他怎么帮我呢
[00:06:24 - 00:06:27] 就是我们那个考场里边有那种学习比较好的
[00:06:27 - 00:06:29] 其实我当时我就想让他过来
[00:06:29 - 00:06:30] 就是注意到我
[00:06:30 - 00:06:32] 你外生在这儿高考
[00:06:32 - 00:06:33] 对吧
[00:06:33 - 00:06:34] 这题不会做
[00:06:34 - 00:06:36] 题不会做怎么办
[00:06:36 - 00:06:37] 你帮我看看
[00:06:37 - 00:06:38] 旁边那个学习好的
[00:06:38 - 00:06:39] 他选在啥
[00:06:39 - 00:06:41] 然后的话你告诉我
[00:06:41 - 00:06:43] 这题我不就做出来了吗
[00:06:43 - 00:06:44] 对吧
[00:06:44 - 00:06:45] 因为毕竟是外生嘛
[00:06:45 - 00:06:46] 对不对
[00:06:46 - 00:06:47] 我就就在这儿监团
[00:06:47 - 00:06:48] 然后我就想让我
[00:06:48 - 00:06:49] 就就注意到我
[00:06:49 - 00:06:50] 对吧
[00:06:50 - 00:06:51] 我就举手
[00:06:51 - 00:06:52] 我说老师
[00:06:52 - 00:06:53] 然后我就在这儿
[00:06:53 - 00:06:54] 在这儿看东西
[00:06:54 - 00:06:56] 在这儿看我们那个考试
[00:06:56 - 00:06:57] 考试列表
[00:06:57 - 00:06:58] 我就
[00:06:58 - 00:06:59] 誰啊
[00:07:00 - 00:07:02] 我說老師我要讓一個顏手指
[00:07:02 - 00:07:04] 我就直接回答兩個事兒
[00:07:04 - 00:07:05] 沒有
[00:07:05 - 00:07:07] 而且當時我那個心啊
[00:07:07 - 00:07:08] 就扒涼扒涼的
[00:07:08 - 00:07:11] 就什麼叫救天天不應救地地不靈
[00:07:11 - 00:07:13] 救救救救救不認我呀
[00:07:13 - 00:07:14] 就是當時這麼一個
[00:07:14 - 00:07:16] 就是當時我的一個狀況
[00:07:16 - 00:07:17] 本來題就很難
[00:07:17 - 00:07:18] 然後呢
[00:07:18 - 00:07:20] 哪一次我不會
[00:07:20 - 00:07:20] 然後呢
[00:07:20 - 00:07:22] 我就也不幫我
[00:07:22 - 00:07:23] 我當時我心裡邊我就特別的緊張
[00:07:23 - 00:07:25] 就是就是緊張到了幾點
[00:07:25 - 00:07:25] 我就完了
[00:07:25 - 00:07:28] 那这都废了呀 简直对不对
[00:07:28 - 00:07:29] 然后的话我就继续做吧 对吧
[00:07:29 - 00:07:31] 也没人帮我 对吧
[00:07:31 - 00:07:33] 你继续做吧 这点继续做题
[00:07:33 - 00:07:34] 这个时候呢
[00:07:34 - 00:07:36] 我就就可能是看到了
[00:07:36 - 00:07:38] 那个考生列表里边有我的名字
[00:07:38 - 00:07:41] 然后呢 他就开始满考场找我
[00:07:41 - 00:07:43] 终于找到我了
[00:07:43 - 00:07:44] 他就一找到我不要紧的
[00:07:44 - 00:07:46] 他就不走了呀
[00:07:46 - 00:07:48] 他就在我旁边站着你知道吧
[00:07:48 - 00:07:50] 关键是那个题还那么难
[00:07:50 - 00:07:52] 你站在你旁边你好好看着就完了嘛
[00:07:52 - 00:07:54] 关键不语嘛 对吧
[00:07:54 - 00:07:55] 但我就在旁边就干嘛呢
[00:07:55 - 00:07:56] 一直
[00:07:56 - 00:07:57] 哎
[00:07:57 - 00:07:59] 就觉得说我做不上了这个题了
[00:07:59 - 00:07:59] 你知道吧
[00:07:59 - 00:08:01] 就觉得说这孩子高考就废了
[00:08:01 - 00:08:03] 但是后来还好的是什么呢
[00:08:03 - 00:08:06] 就是他大概站了大概有一个小时发觉我这就废了
[00:08:06 - 00:08:08] 他可能就觉得不抱什么希望了
[00:08:08 - 00:08:10] 然后的话就就溜了去了
[00:08:10 - 00:08:11] 就去别的地方去了
[00:08:11 - 00:08:12] 就当时我高考完以后呢
[00:08:12 - 00:08:14] 就出去走出考场
[00:08:14 - 00:08:15] 我妈在门口等着我
[00:08:15 - 00:08:16] 他问我说
[00:08:16 - 00:08:18] 儿子你这数学考得怎么样
[00:08:18 - 00:08:20] 我说妈你给我准备1600块钱吧
[00:08:20 - 00:08:23] 我妈说这1600块钱为什么要给你准备这个钱
[00:08:23 - 00:08:24] 我说明天复读啊
[00:08:24 - 00:08:26] 那數學考成這樣
[00:08:26 - 00:08:28] 但其實我走出考場的時候我發現
[00:08:28 - 00:08:30] 不光我覺得難
[00:08:30 - 00:08:32] 這周圍同學都覺得難
[00:08:32 - 00:08:34] 我還算是稍微理智一些的
[00:08:34 - 00:08:36] 我也就是準備1600塊錢準備復讀
[00:08:36 - 00:08:39] 旁邊的人哭的都不行了
[00:08:39 - 00:08:41] 有一個復讀生本想著說
[00:08:41 - 00:08:44] 我復讀一年說不定能考到好一點
[00:08:44 - 00:08:46] 結果數學題出的這麼難
[00:08:46 - 00:08:47] 優惠也沒發乎出來
[00:08:47 - 00:08:48] 在那快撞牆了
[00:08:48 - 00:08:51] 然後當時就是因為考完數學以後的話
[00:08:51 - 00:08:53] 我在心裡邊已經就已經涼了一大半
[00:08:53 - 00:08:55] 就是第二天的考试就是那个外语考试
[00:08:55 - 00:08:57] 也外语我一般你也就那样啊
[00:08:57 - 00:08:58] 就是没有特别好没有特别不好
[00:08:58 - 00:09:00] 然后到李宗和的时候
[00:09:00 - 00:09:03] 我一看得又特别的难
[00:09:03 - 00:09:05] 就是没法说你知道吗
[00:09:05 - 00:09:07] 就是最后我卷的是没打完的
[00:09:07 - 00:09:08] 就是我还剩五分钟的时候
[00:09:08 - 00:09:12] 我李宗和的那个后边两个大题是是没有做的
[00:09:12 - 00:09:13] 还剩五分钟怎么办呢
[00:09:13 - 00:09:15] 我就把后边两个大题稍微看一看
[00:09:15 - 00:09:17] 我看他考的什么什么提醒
[00:09:17 - 00:09:18] 对吧
[00:09:18 - 00:09:19] 考到那个知识点对不对
[00:09:19 - 00:09:19] 这样的话干嘛
[00:09:19 - 00:09:22] 你搞考外会出去跟人吹啊是吧
[00:09:22 - 00:09:24] 你看你知道最后一题考得啥吗
[00:09:24 - 00:09:26] 我就知道最后一题考得啥
[00:09:26 - 00:09:27] 当然我也不会做是吧
[00:09:27 - 00:09:29] 就挺好玩的
[00:09:29 - 00:09:30] 这搞好就结束了
[00:09:30 - 00:09:32] 考完以后的话呢就放松
[00:09:32 - 00:09:33] 啊 彻底的放松
[00:09:33 - 00:09:35] 就玩了三天三夜啊
[00:09:35 - 00:09:36] 就是三天三夜的
[00:09:36 - 00:09:37] 看什么大麻将
[00:09:37 - 00:09:40] 然后的话这个这个这个出去跟同学玩
[00:09:40 - 00:09:42] 然后这这吃饭
[00:09:42 - 00:09:43] 我人不喝酒
[00:09:43 - 00:09:44] 后来他们出去喝酒
[00:09:44 - 00:09:46] 但是也比较喜欢带着我比较能说嘛
[00:09:46 - 00:09:47] 然后的话包酒
[00:09:47 - 00:09:49] 然后就玩了三天
[00:09:49 - 00:09:51] 我们的当时呢是先孤芬
[00:09:51 - 00:09:53] 孤的分以后的话呢
[00:09:53 - 00:09:54] 然后再把我追
[00:09:54 - 00:09:56] 然后那天我们孤分的时候呢
[00:09:56 - 00:09:58] 是全校就我们这一一起估吗
[00:09:58 - 00:09:59] 然后老师就讲说
[00:09:59 - 00:10:00] 这个提的答案是啥
[00:10:00 - 00:10:01] 那个提的答案是啥
[00:10:01 - 00:10:02] 哎
[00:10:02 - 00:10:03] 第一孤分发现
[00:10:03 - 00:10:05] 我觉人口还不错
[00:10:05 - 00:10:05] 知道吧
[00:10:05 - 00:10:06] 我觉得可算不错
[00:10:06 - 00:10:09] 还基本上还能站上一本线
[00:10:09 - 00:10:11] 还能大概过那么十几二十分
[00:10:11 - 00:10:12] 也就是说
[00:10:12 - 00:10:14] 我绝对是比我当时最后一次
[00:10:14 - 00:10:17] 月口的成绩要提高很多了
[00:10:17 - 00:10:19] 所以说我想就是给大家讲我高考的
[00:10:19 - 00:10:21] 这个经历型给大家说明什么呢
[00:10:21 - 00:10:23] 在高考之前第一不要緊張
[00:10:23 - 00:10:24] 第二不要對答案
[00:10:24 - 00:10:25] 不要影響後面的考試
[00:10:25 - 00:10:28] 第三即使就算你在考場發揮的不是很好
[00:10:28 - 00:10:31] 還有一種補救方法就是我們的志願填報
[00:10:31 - 00:10:34] 那麼咱們下一期節目會給大家講一講
[00:10:34 - 00:10:36] 就是當年我在填報志願的時候
[00:10:36 - 00:10:39] 我是怎麼所謂的幸運的
[00:10:39 - 00:10:40] 就是上了一個
[00:10:40 - 00:10:43] 可能我那個分上的比較好的一個選擇
[00:10:43 - 00:10:48] 然後再次提醒大家就是考試的時候不要緊張
[00:10:48 - 00:10:52] 然后在考试之前一定要检查好自己要带的东西
[00:10:52 - 00:10:54] 比如说这个笔
[00:10:54 - 00:10:55] 比如说这个像皮
[00:10:55 - 00:10:57] 比如说这个准考证
[00:10:57 - 00:10:59] 然后大家千万一到注意
[00:10:59 - 00:11:01] 就是准考证身份证这种东西
[00:11:01 - 00:11:03] 就是千万千万不要丢
[00:11:03 - 00:11:03] 然后的话
[00:11:03 - 00:11:07] 你一定要提前对自己的交通做出规划
[00:11:07 - 00:11:08] 如果说
[00:11:08 - 00:11:10] 因为现在讲这个东西有点晚了
[00:11:10 - 00:11:12] 就如果说你正好那个考场的
[00:11:12 - 00:11:14] 那个周围的酒店
[00:11:14 - 00:11:14] 你这会定上了
[00:11:14 - 00:11:16] 那当然特别的好
[00:11:16 - 00:11:18] 但如果说你考场周围的酒店
[00:11:18 - 00:11:19] 你没有订上
[00:11:19 - 00:11:19] 然后的话
[00:11:19 - 00:11:21] 你家里边需要把你
[00:11:21 - 00:11:23] 就是送到这个高考的考场
[00:11:24 - 00:11:26] 那这个时候大家怎么说呢
[00:11:26 - 00:11:27] 就是千万一道注意
[00:11:27 - 00:11:28] 当地的交通变化
[00:11:28 - 00:11:30] 因为每年都有这样的新闻
[00:11:30 - 00:11:32] 就是说高考都考半个小时了
[00:11:32 - 00:11:34] 一个大哥信程冲进去了
[00:11:34 - 00:11:36] 然后每年有这样的新闻
[00:11:36 - 00:11:37] 就是高考一道考试的时候
[00:11:37 - 00:11:38] 有丢中考证的
[00:11:38 - 00:11:39] 有丢身分证的
[00:11:39 - 00:11:42] 大家千万不要在这些小细节上
[00:11:42 - 00:11:44] 去让自己吃亏
[00:11:44 - 00:11:47] 畢竟十幾年的寒窗苦毒這個考試
[00:11:47 - 00:11:48] 該考還得考
[00:11:48 - 00:11:53] 所以說祝願大家在考場上發揮出自己真正的水平
[00:11:53 - 00:11:56] 那麼咱們下期節目給你講講我的志願是
[00:11:56 - 00:11:57] 慘了天報的
[00:11:57 - 00:11:57] 好吧
[00:11:57 - 00:11:59] 咱們本期節目就是這樣
[00:11:59 - 00:12:00] 咱們下期節目再見
