BV号：BV1eW411h7ew
标题：BV1eW411h7ew
链接：https://www.bilibili.com/video/BV1eW411h7ew
识别语言：zh
语言置信度：1
分段数：148
生成时间：2026-04-04 12:09:16

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:03:47 - 00:03:50] 我不能在内蒙古资质区待一辈子
[00:03:50 - 00:03:52] 我觉得在呼唬号召当一个老师
[00:03:52 - 00:03:54] 这不是我一生的梦想
[00:03:54 - 00:03:55] 我要突然间一想干嘛
[00:03:55 - 00:03:56] 他庄老师我想拖点人没关系
[00:03:56 - 00:03:58] 我认识全世界各地的人
[00:03:58 - 00:04:00] 他就决定考研
[00:04:00 - 00:04:02] 他在考研那一年考到了中科院
[00:04:02 - 00:04:05] 后来又考到中科院的博士
[00:04:05 - 00:04:06] 作为交换生
[00:04:06 - 00:04:08] 他在找到我的时候他跟我说
[00:04:08 - 00:04:10] 张老师你知道八年前我在听你讲座的时候
[00:04:10 - 00:04:11] 我永远都想不到
[00:04:11 - 00:04:14] 今天我会做的丹麦理色国家实验室
[00:04:14 - 00:04:16] 跟全世界最尖端的科学家
[00:04:16 - 00:04:19] 讨论全世界最尖端的项目
[00:04:19 - 00:04:20] 我说你这两天要干嘛
[00:04:20 - 00:04:22] 他说张老师我这两天准备跟我思绕伐克的同学
[00:04:22 - 00:04:26] 和跟我加拿大的同学去我比利时同学家中去玩一玩
[00:04:26 - 00:04:28] 当他说这种话的时候
[00:04:28 - 00:04:29] 当他告诉我
[00:04:29 - 00:04:32] 因为我的讲座改变了他医生命运的时候
[00:04:32 - 00:04:33] 你知道做什么
[00:04:33 - 00:04:35] 因为我的讲座改变了他一宿命运的时候
[00:04:35 - 00:04:38] 你知道作为一个老师这种神圣的自豪感
[00:04:38 - 00:04:39] 完全不一样
[00:04:39 - 00:04:41] 这就是为什么我现在
[00:04:41 - 00:04:42] 去录一些综艺节目
[00:04:42 - 00:04:45] 但是我仍然在老师这个岗位上去坚守
[00:04:45 - 00:04:47] 因为我觉得第一能解救我的温宝
[00:04:47 - 00:04:48] 第二能改变很多人的命运
[00:04:48 - 00:04:50] 是非常非常重要的
[00:04:50 - 00:04:51] 所以说我真的想奉劝那些
[00:04:51 - 00:04:53] 想放弃高考的孩子
[00:04:53 - 00:04:54] 不要放弃
[00:04:54 - 00:04:56] 因为你一定要上大学
[00:04:56 - 00:04:58] 一定一定要上大学
[00:04:58 - 00:05:01] 这个经历是绝对不可缺失的
[00:05:01 - 00:05:03] 但是你在高中可能会遇到各种不靠谱的老师
[00:05:03 - 00:05:07] 他会劝你孩子别读了就你这样你也念不出啥来
[00:05:07 - 00:05:10] 我觉得这种老师是非常不负责任的
[00:05:10 - 00:05:13] 但我想告诉你这是你的老师可能会放弃你
[00:05:13 - 00:05:15] 我们乐学的老师绝对不会放弃
[00:05:15 - 00:05:18] 最近咱们乐学在推一个一元课的活动
[00:05:18 - 00:05:21] 一块钱你买不了吃亏买不了上当
[00:05:21 - 00:05:23] 买的是一个小希望
[00:05:23 - 00:05:24] 任何人都可能放弃你
[00:05:24 - 00:05:26] 但是我们乐学绝对不会放弃你
[00:05:26 - 00:05:28] 你有兴趣来试一试
[00:05:28 - 00:05:31] 我和乐学的老师在这等着你
