BV号：BV1sW411b75f
标题：BV1sW411b75f
链接：https://www.bilibili.com/video/BV1sW411b75f
识别语言：zh
语言置信度：1
分段数：243
生成时间：2026-04-04 12:00:12

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:01:23 - 00:01:26] 好不容易找到一个考有点附近的酒店
[00:01:26 - 00:01:27] 住进去以后
[00:01:27 - 00:01:30] 发现晚上隔壁就传了一些奇奇怪怪的声音
[00:01:30 - 00:01:32] 这个隔音也不是特别的好
[00:01:32 - 00:01:34] 然后这个同学就一晚上就没有睡着
[00:01:34 - 00:01:36] 你想想在这怎么睡
[00:01:36 - 00:01:37] 对不对
[00:01:37 - 00:01:38] 搞到第二天考试
[00:01:38 - 00:01:39] 就状态很不好
[00:01:39 - 00:01:40] 非常非常不好
[00:01:40 - 00:01:42] 所以说这个事还是挺状况的
[00:01:42 - 00:01:43] 明年要可能学医疗注意
[00:01:43 - 00:01:43] 就是第一
[00:01:43 - 00:01:45] 就说到订酒店的问题
[00:01:45 - 00:01:45] 第二
[00:01:45 - 00:01:48] 就是大家一定要把这个闹钟给它调好
[00:01:48 - 00:01:49] 给它记好
[00:01:49 - 00:01:53] 而且的话最好最好呢一般稍微好一点的酒店都有一个服务叫morning call
[00:01:53 - 00:01:56] 就是说你可以叫一个叫醒服务
[00:01:56 - 00:01:57] 千万别迟到
[00:01:57 - 00:02:00] 因为你会发现每天不管是高考还是考研
[00:02:00 - 00:02:03] 都有一大帮新闻说某考生因为迟到
[00:02:03 - 00:02:06] 跪在考上前半个小时老实就是死毫不让进去
[00:02:06 - 00:02:09] 你迟到了就是你迟到了那东西就是你的错
[00:02:09 - 00:02:12] 老实再怎么所谓的不见真心怎么样也好
[00:02:12 - 00:02:14] 人家按规矩办事这是没有毛病的
[00:02:14 - 00:02:16] 所以说大家一定要提前定好这个闹钟
[00:02:16 - 00:02:20] 其次的话呢就是大家在整个考试见些期间
[00:02:20 - 00:02:22] 一定要做一些有意义的事情
[00:02:22 - 00:02:24] 你比如说有的同学说张老师我休息一下
[00:02:24 - 00:02:25] 这个当然可以
[00:02:25 - 00:02:27] 但是从我个人的角度来讲
[00:02:27 - 00:02:29] 你说我考完证字十一点半
[00:02:29 - 00:02:30] 然后的话中午呢
[00:02:30 - 00:02:31] 我再睡一个半小时
[00:02:31 - 00:02:33] 下午在考英语之前我睡醒了
[00:02:33 - 00:02:34] 脑袋都是懵的
[00:02:34 - 00:02:36] 这个我不知道你们是怎么处理的
[00:02:36 - 00:02:39] 我的个人建议是在中间的时候呢
[00:02:39 - 00:02:40] 如果说你非要休息的话呢
[00:02:40 - 00:02:41] 当然可以
[00:02:41 - 00:02:42] 你如果说不休息的话
[00:02:42 - 00:02:45] 一定要对下一课考试做一些相应的准备
[00:02:45 - 00:02:47] 比如说我们下午考的两课
[00:02:47 - 00:02:49] 第一天下午考的是我们的英语
[00:02:49 - 00:02:50] 那么你在考研前
[00:02:50 - 00:02:51] 一定要怎么样
[00:02:51 - 00:02:53] 去被各种各样的英语作为模板
[00:02:53 - 00:02:55] 叫林郑模强不快也光了
[00:02:55 - 00:02:56] 对不对
[00:02:56 - 00:02:56] 然后的话
[00:02:56 - 00:02:57] 你到第二天的时候
[00:02:57 - 00:02:59] 下午要考的是专业课
[00:02:59 - 00:03:01] 那么你们在考上专业课考证之前
[00:03:01 - 00:03:03] 一定要把近几年的整体
[00:03:03 - 00:03:05] 尤其是年年必考的知识点
[00:03:05 - 00:03:07] 一定要再去好好反复一下
[00:03:07 - 00:03:09] 因为我们在考试的时候
[00:03:09 - 00:03:11] 就这种知识点是极为容易重复的
[00:03:11 - 00:03:14] 那么第四呢就是我们在第一天考问室以后
[00:03:14 - 00:03:17] 会有各种各样的考研答案迸出来
[00:03:17 - 00:03:19] 你包括我们也会做这样的工作
[00:03:19 - 00:03:20] 因为政治老师嘛
[00:03:20 - 00:03:21] 他肯定考问政治以后的话
[00:03:21 - 00:03:24] 就要做今年的政治题给一些答案解析出来
[00:03:24 - 00:03:25] 然后的话英语呢
[00:03:25 - 00:03:26] 就是也是一样考问以后的话
[00:03:26 - 00:03:27] 我们就写英语的解析题
[00:03:27 - 00:03:29] 然后给答案出来
[00:03:29 - 00:03:30] 这个给答案出来以后的话
[00:03:30 - 00:03:33] 我强烈不建议大家第一天晚上对答案
[00:03:33 - 00:03:35] 强烈不建议第一天晚上对答案
[00:03:35 - 00:03:37] 因为你对了也毛用没有
[00:03:37 - 00:03:39] 你对了以后的话呢
[00:03:39 - 00:03:40] 他还不一定是对的
[00:03:40 - 00:03:41] 知道吗
[00:03:41 - 00:03:43] 因为有的时候我们考研英语它存在一个东西叫花卷
[00:03:43 - 00:03:46] 就是你可能你前面和后边那个选项是一样的
[00:03:46 - 00:03:47] 但是顺序它不一样
[00:03:47 - 00:03:51] 有的时候你在对军总答案的时候是很影响你第二天心情的
[00:03:51 - 00:03:53] 就是大家就会发现你对了答案以后
[00:03:53 - 00:03:55] 跟你最后考出来的那个成绩
[00:03:55 - 00:03:56] 几乎是不一样的
[00:03:56 - 00:03:58] 你看我们每年都做这样的工作
[00:03:58 - 00:04:00] 因为我们每年都有这样的一个高分学员
[00:04:00 - 00:04:03] 当我们去采访那些高分学员的时候
[00:04:03 - 00:04:04] 他们完全就没有意识了
[00:04:04 - 00:04:06] 说哎呀我考的特别的好
[00:04:06 - 00:04:08] 比如说我们去年有一个英语同学
[00:04:08 - 00:04:09] 考了90分
[00:04:09 - 00:04:11] 那你问他说你英语怎么复习的
[00:04:11 - 00:04:13] 或者你考完以后什么感觉
[00:04:13 - 00:04:15] 他说我考完以后觉得英语也就60多分
[00:04:15 - 00:04:16] 能不能让他法官以后出来90多分
[00:04:16 - 00:04:17] 正式也是一样
[00:04:17 - 00:04:20] 有同学正式考95分
[00:04:20 - 00:04:22] 你问他你说你正式你怎么复习的
[00:04:22 - 00:04:24] 他说我答案以后我也没想到我能考95分
[00:04:24 - 00:04:26] 然后有同学就自己感觉很好
[00:04:26 - 00:04:27] 在答案以后出来以后的话
[00:04:27 - 00:04:29] 你考完成绩就没有那么高
[00:04:29 - 00:04:31] 所以说你第一天对答案这个事图劳
[00:04:31 - 00:04:32] 没有任何意义
[00:04:32 - 00:04:34] 这个高考也是这样的
[00:04:34 - 00:04:35] 考验也是这样的
[00:04:35 - 00:04:37] 第一天考完试以后坚决不要去对答案
[00:04:37 - 00:04:41] 第五点就是希望大家能够坚持坚持下去
[00:04:41 - 00:04:43] 因为你化完语界的考研的时候就一帮这样的人
[00:04:43 - 00:04:44] 什么样的人呢
[00:04:44 - 00:04:45] 考研放弃的人
[00:04:45 - 00:04:48] 就是第一天你进入那个考场你发现
[00:04:48 - 00:04:50] 这个教室可能是四这个人
[00:04:50 - 00:04:52] 可能三分之一的同学就没来
[00:04:52 - 00:04:55] 他就没敢走进这个考场
[00:04:55 - 00:04:58] 等你考完政治以后下午考英语你发现
[00:04:58 - 00:04:59] 少了两个人
[00:04:59 - 00:05:00] 一般讲要考完政治
[00:05:00 - 00:05:03] 考英语会少大概也就一两个人
[00:05:03 - 00:05:05] 考完中日不考英语的人其实很少
[00:05:05 - 00:05:07] 但考完英语以后
[00:05:07 - 00:05:08] 考读学的时候
[00:05:08 - 00:05:09] 你发现
[00:05:09 - 00:05:10] 不去的人就多了起来
[00:05:10 - 00:05:12] 等最后四颗考完
[00:05:12 - 00:05:14] 有的考场已经基本上不上人了
[00:05:15 - 00:05:16] 有的考场已经基本上不上人了
[00:05:16 - 00:05:18] 所以说你们一定要给它坚持考下去
[00:05:18 - 00:05:20] 你考完以后
[00:05:20 - 00:05:22] 其实考上的几率就已经很大了
[00:05:22 - 00:05:24] 当然我还见过那种比较更奇葩的人
[00:05:24 - 00:05:25] 什么样的人呢
[00:05:25 - 00:05:27] 第一颗政治不去考
[00:05:27 - 00:05:29] 你在考上会遇到各种各样的人
[00:05:29 - 00:05:30] 第一颗政治不去考
[00:05:30 - 00:05:32] 英语不去考
[00:05:32 - 00:05:33] 学学去了
[00:05:33 - 00:05:34] 追科去了
[00:05:34 - 00:05:37] 你说你前两个都没去 你后两个去干嘛去呢呢
[00:05:37 - 00:05:39] 这种人一般是什么样的人
[00:05:39 - 00:05:41] 他是提前为明年准备的人
[00:05:41 - 00:05:42] 所以说你不要去考虑他
[00:05:42 - 00:05:43] 他到底干什么了
[00:05:43 - 00:05:44] 他其实可能是为明年准备
[00:05:44 - 00:05:46] 我看一下今年的专业课的整体
[00:05:46 - 00:05:46] 他可能是这样的人
[00:05:46 - 00:05:50] 或者是像我们这种考研机构的人
[00:05:50 - 00:05:55] 因为我们可能会去为了帮助大家明年做更好的服务
[00:05:55 - 00:05:57] 我们会派人去看一看英语的考试
[00:05:57 - 00:05:59] 尤其是有那种就是只考一科的
[00:05:59 - 00:06:01] 他很有可能就是一个考研负责老师
[00:06:01 - 00:06:03] 他就是为了看一下这一科的整体
[00:06:03 - 00:06:04] 是什么样的
[00:06:04 - 00:06:08] 然后的话为大家明年的考试做好更好的讲解的准备
[00:06:08 - 00:06:09] 他其实干这个去了
[00:06:09 - 00:06:11] 就是说一句话
[00:06:11 - 00:06:12] 不要管别人
[00:06:12 - 00:06:13] 管好你自己
[00:06:13 - 00:06:15] 考完试以后轻轻松松的
[00:06:15 - 00:06:17] 先稍微放松一下
[00:06:17 - 00:06:22] 最后就是提醒大家一定在含价的时候要重视一下复试
[00:06:22 - 00:06:25] 考研有复试
[00:06:25 - 00:06:26] 复试过了复试不过
[00:06:26 - 00:06:29] 你这一年多的时间全都浪费了
[00:06:29 - 00:06:32] 你千万不要以为自己出事过了以后
[00:06:32 - 00:06:33] 我富士都没有问题
[00:06:33 - 00:06:35] 绝对绝对不是这样的
[00:06:35 - 00:06:37] 这个东西回头我们会在这里边
[00:06:37 - 00:06:39] 再给大家做一个关于富士的一个解读
[00:06:39 - 00:06:40] 富士怎么去准备
[00:06:40 - 00:06:43] 这个我们先可以给大家做一个简单的预告
[00:06:43 - 00:06:44] 但是我想跟大家说一下
[00:06:44 - 00:06:47] 函假的时候一定要把富士给他准备起来
[00:06:47 - 00:06:49] 大家都努力一年多了
[00:06:49 - 00:06:51] 你可能在图书馆门口排过队
[00:06:51 - 00:06:53] 你可能在自习教室里边
[00:06:53 - 00:06:54] 因为别人给你制造造业
[00:06:54 - 00:06:56] 你去跟人家吵架
[00:06:56 - 00:06:57] 你可能在这一年期间
[00:06:57 - 00:06:59] 你吃了很多很多很多的苦
[00:06:59 - 00:07:00] 但是我希望大家
[00:07:00 - 00:07:03] 一定要把这个考试给他考完
[00:07:03 - 00:07:05] 你最喜欢你对得起你自己
[00:07:05 - 00:07:06] 如果说你今天考不上的话
[00:07:06 - 00:07:08] 同学其实也挺尴尬的
[00:07:08 - 00:07:10] 你说你明年要不要考
[00:07:10 - 00:07:10] 有的时候就是这样
[00:07:10 - 00:07:11] 你说你差了一两分
[00:07:11 - 00:07:12] 你说明年要不要考
[00:07:12 - 00:07:16] 所以说希望大家能够在考场上发挥自己的
[00:07:16 - 00:07:17] 就是你平时
[00:07:17 - 00:07:18] 你平时练习的水平
[00:07:18 - 00:07:20] 一定要发挥自己的一种平时练习的水平
[00:07:20 - 00:07:23] 能超出最好超出
[00:07:23 - 00:07:25] 希望大家这一年多的努力
[00:07:25 - 00:07:26] 一定要有结果
[00:07:26 - 00:07:28] 千万 千万 千万这两天的时候
[00:07:28 - 00:07:29] 把握好心态
[00:07:29 - 00:07:31] 我希望大家你今天努力了
[00:07:31 - 00:07:32] 咱们就好好做
[00:07:32 - 00:07:32] 你也不要想着说
[00:07:32 - 00:07:32] 哎呦
[00:07:32 - 00:07:34] 我万一考试场我找不到工作怎么办
[00:07:34 - 00:07:36] 这个东西你尽量少去想
[00:07:36 - 00:07:39] 少去想那些会打乱你考研这个节奏的事情
[00:07:39 - 00:07:41] 总之就是说了一大堆
[00:07:41 - 00:07:45] 希望大家在今年考研成功
[00:07:45 - 00:07:46] 谢谢大家
