BV号：BV1fp411Z7LJ
标题：BV1fp411Z7LJ
链接：https://www.bilibili.com/video/BV1fp411Z7LJ
识别语言：zh
语言置信度：1
分段数：209
生成时间：2026-04-04 10:28:29

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:11 - 00:02:12] 当年我的一本一支援呢
[00:02:12 - 00:02:15] 我就想所谓的就是看能不能减个漏
[00:02:15 - 00:02:16] 就是有一些比较好的学校
[00:02:16 - 00:02:18] 我就看他就是在我们黑龙江省
[00:02:18 - 00:02:20] 万一有人不愿意去呢
[00:02:20 - 00:02:20] 对吧
[00:02:20 - 00:02:22] 所以说当时我就选了几个离家
[00:02:22 - 00:02:22] 比较远的学校
[00:02:22 - 00:02:24] 比如说当时我的日本医院
[00:02:24 - 00:02:26] 我当时报的是西北工业大学
[00:02:26 - 00:02:27] 在西安
[00:02:27 - 00:02:29] 这个学校他其实最大的特色是什么
[00:02:29 - 00:02:32] 是他的非情绩制造专业比较好一些
[00:02:32 - 00:02:33] 那其他的呢
[00:02:33 - 00:02:36] 可能就是没有非情绩制造这个专业
[00:02:36 - 00:02:37] 在全国排名那么靠前
[00:02:37 - 00:02:39] 他在西安离我们家比较远
[00:02:39 - 00:02:40] 所以当时我就想减个漏
[00:02:40 - 00:02:41] 在985当中的这个学校
[00:02:41 - 00:02:43] 也不是那种特别顶尖的985
[00:02:43 - 00:02:45] 我想万一西北公园大学那一年
[00:02:45 - 00:02:46] 要是没什么人报的话
[00:02:46 - 00:02:47] 那我不就讲个路我就能上了吗
[00:02:47 - 00:02:48] 对吧
[00:02:48 - 00:02:49] 但是当时我的一本意志院
[00:02:49 - 00:02:50] 我就报的西北公大
[00:02:50 - 00:02:51] 然后一本二志院
[00:02:51 - 00:02:54] 我当时报的是西北农林科技大学
[00:02:54 - 00:02:54] 也在西安
[00:02:54 - 00:02:56] 虽然也是985
[00:02:56 - 00:02:57] 但是是农业性之类的
[00:02:57 - 00:02:59] 那也离我们家比较远
[00:02:59 - 00:03:01] 可能我估计报的人也不会特别的多
[00:03:01 - 00:03:02] 而我的二本意志院
[00:03:02 - 00:03:04] 我当时报的是郑州大学
[00:03:04 - 00:03:05] 这个你不要奇怪
[00:03:05 - 00:03:07] 郑州大学现在在各个省都是一本的
[00:03:07 - 00:03:09] 但是当年我在高考报的那时候
[00:03:09 - 00:03:10] 郑州大学
[00:03:10 - 00:03:13] dvcc 他就是一个我的二本一卷
[00:03:13 - 00:03:15] 结果我入学到了学校以后呢
[00:03:15 - 00:03:18] 我发现别的省份录取过来的同学都是一本
[00:03:19 - 00:03:20] 只有我们黑中间的两个同学呢
[00:03:20 - 00:03:22] 我们录取过来是二本
[00:03:22 - 00:03:24] 那最后的毕业正常会体现你这个
[00:03:24 - 00:03:26] 到底是一本还是二本吗
[00:03:26 - 00:03:28] 我告诉大家 不会体现的
[00:03:28 - 00:03:28] 知道吧
[00:03:28 - 00:03:30] 就我们的毕业证就正常的毕业证
[00:03:30 - 00:03:31] 没有跟你说说说
[00:03:31 - 00:03:34] 这个同学因为当年他这个省份是二本
[00:03:34 - 00:03:36] 那他上的就是二本
[00:03:36 - 00:03:38] 他毕业证是体现 不会这样的
[00:03:38 - 00:03:38] 所以大家你要知道
[00:03:38 - 00:03:39] 有些时候就是这样
[00:03:39 - 00:03:42] 就是你所謂的在你們想抱的那個
[00:03:42 - 00:03:43] 1本莫多的那個學校
[00:03:43 - 00:03:46] 有可能在別的上它就是個2本
[00:03:46 - 00:03:49] 你在你們想抱的那個2本第一支院的學校
[00:03:49 - 00:03:51] 有可能在別的上它就是一個1本
[00:03:51 - 00:03:53] 你說它到底還是1本還是2本
[00:03:53 - 00:03:55] 畢業者不體現
[00:03:55 - 00:03:58] 你在比如說有些省份有這麼一類學校
[00:03:58 - 00:03:59] 它不是211工程大學
[00:03:59 - 00:04:01] 但是它的某些專業呢
[00:04:01 - 00:04:03] 在當地省份是很有特色的
[00:04:03 - 00:04:04] 這導致一個情況
[00:04:04 - 00:04:06] 這個學校可能找50個專業
[00:04:06 - 00:04:08] 其中20個比較好的專業呢
[00:04:08 - 00:04:09] 這是1本陸續
[00:04:09 - 00:04:11] 那30个相对没有那么好的专业呢
[00:04:11 - 00:04:13] 他可能是二本录取
[00:04:13 - 00:04:14] 那同学我问你
[00:04:14 - 00:04:15] 他是一本还是二本
[00:04:15 - 00:04:17] 你最后毕业的时候也不体现
[00:04:17 - 00:04:18] 就会告诉你
[00:04:18 - 00:04:19] 这个毕业证写着说
[00:04:19 - 00:04:21] 这个同学在我们这个专业
[00:04:21 - 00:04:22] 今天一夜学了四年
[00:04:22 - 00:04:23] 之后拿到了本身毕业证学费证
[00:04:24 - 00:04:25] 所以说一本二本这个东西
[00:04:25 - 00:04:26] 在你毕业的时候
[00:04:26 - 00:04:28] 它没有那么大的影响
[00:04:28 - 00:04:29] 这个用人单位的照片的时候
[00:04:29 - 00:04:31] 也不会说拿了一个单子
[00:04:31 - 00:04:31] 这是一本
[00:04:31 - 00:04:32] 这是二本
[00:04:32 - 00:04:33] 在这个城市一本
[00:04:33 - 00:04:33] 在那个城市二本
[00:04:34 - 00:04:35] 同学你那个城分呢
[00:04:35 - 00:04:36] 你这个学校到底是几本
[00:04:36 - 00:04:38] 用人单位根本就不看这个
[00:04:38 - 00:04:42] 所以大家对于一本和二本这个东西界线就不要分得那么明显
[00:04:42 - 00:04:44] 也包括有的时候考研的时候一有人问我
[00:04:44 - 00:04:46] 正好是我考研想考个一本的学校
[00:04:46 - 00:04:50] 你这个考研更没有一本二本这么一个说法了
[00:04:50 - 00:04:53] 所以大家要注意一本二本界线它没有那么明显
[00:04:53 - 00:04:56] 所以说你到底上一个所谓的一本末端的学校好
[00:04:56 - 00:04:58] 还是说上一个二本比较前端的学校
[00:04:58 - 00:05:00] 这本身它就不是一个问题
[00:05:00 - 00:05:03] 因为一本和二本本身就分得没有那么清楚
[00:05:03 - 00:05:04] 那你报纸院的时候应该选择什么呢
[00:05:04 - 00:05:06] 报纸院的时候它是一个综合考量
[00:05:06 - 00:05:07] 考量
[00:05:07 - 00:05:09] 你比如说我在这本书当中我就写到
[00:05:09 - 00:05:10] 我们在报卓院的时候
[00:05:10 - 00:05:11] 第一应该看什么
[00:05:11 - 00:05:12] 应该看地域
[00:05:12 - 00:05:13] 这地区是最重要的
[00:05:13 - 00:05:14] 然后的话呢
[00:05:14 - 00:05:16] 那什么专业应该看专业排名呢
[00:05:16 - 00:05:17] 那工科应该看专业排名
[00:05:17 - 00:05:19] 那什么专业应该看学校排名呢
[00:05:19 - 00:05:21] 那文科应该看学校排名
[00:05:21 - 00:05:21] 我在这本书这边
[00:05:21 - 00:05:23] 我已经讲的都很详细了
[00:05:23 - 00:05:24] 所以大家有机会的话
[00:05:24 - 00:05:26] 你可以买我们这本书来看一看
[00:05:26 - 00:05:26] 包括说可以去听我的
[00:05:26 - 00:05:28] 高考卓院听报的课程
[00:05:28 - 00:05:29] 也可以去稍微听一听
[00:05:29 - 00:05:31] 我在这边中间给你讲的都很清楚
[00:05:31 - 00:05:32] 所以说大家你要知道
[00:05:32 - 00:05:34] 有的时候适合自己的
[00:05:36 - 00:05:38] 这个东西将来找我们做的时候
[00:05:39 - 00:05:39] 根本就用不上
[00:05:40 - 00:05:41] 所以说希望我的季节课呢
[00:05:41 - 00:05:42] 就是咱们这一期赵老师课堂
[00:05:43 - 00:05:44] 能够告诉大家一个道理就是说
[00:05:45 - 00:05:48] 有的时候像这种问题他没有必要过于他去纠结
[00:05:48 - 00:05:50] 有的时候你说打听打听
[00:05:50 - 00:05:52] 说不定的话你会得到一些意想不到的效果
[00:05:53 - 00:05:54] 比如说你现在在某个黑龙江省对吧
[00:05:55 - 00:05:56] 那你在河北省你问问他
[00:05:56 - 00:05:58] 这个学校在河北省是一般还是二本
[00:05:58 - 00:06:02] 有的时候你可能就会就会就会解开这个心结啊解开这个心结
[00:06:02 - 00:06:04] 所以说这个大家呢一定要去注意一下
[00:06:04 - 00:06:05] 定于最重要
[00:06:05 - 00:06:09] 工科呢看專業排名,文科看學校排名,日本二本沒有那麼
[00:06:09 - 00:06:12] 沒有那麼明白吧,沒有那麼重要啊
[00:06:12 - 00:06:14] 所以說希望大家在高考以後呢都能夠
[00:06:14 - 00:06:17] 選一個比較好的職業,那麼在
[00:06:17 - 00:06:20] 整個的6月份呢我也會將在全國各地呢舉辦
[00:06:20 - 00:06:22] 我的高考職業填毛講座
[00:06:22 - 00:06:25] 希望到時候呢能夠在現場給大家講一講
[00:06:25 - 00:06:28] 在高考職業填毛當中啊應該注意的一些問題
[00:06:28 - 00:06:30] 那麼本期張老師課堂呢就是這樣
[00:06:30 - 00:06:34] 希望大家高考一切順利,好吧,謝謝大家
