BV号：BV11x411x7uZ
标题：BV11x411x7uZ
链接：https://www.bilibili.com/video/BV11x411x7uZ
识别语言：zh
语言置信度：1
分段数：267
生成时间：2026-04-04 12:26:49

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:51 - 00:02:54] 而只有100多个人能够一次
[00:02:54 - 00:02:55] 全部通过
[00:02:55 - 00:02:58] 那么CPA的考试是要求你5年过来过6门的
[00:02:58 - 00:03:00] 这6门分别叫做会计
[00:03:00 - 00:03:01] 审计
[00:03:01 - 00:03:01] 财管
[00:03:01 - 00:03:02] 税法
[00:03:02 - 00:03:02] 经济
[00:03:02 - 00:03:03] 法和战略
[00:03:03 - 00:03:04] 这输有夺后
[00:03:04 - 00:03:06] 来请看
[00:03:06 - 00:03:08] 这就是这六本书
[00:03:08 - 00:03:10] 大家可以看一下这个厚度
[00:03:10 - 00:03:11] 这个质量
[00:03:11 - 00:03:12] 所以说基本上呢
[00:03:12 - 00:03:14] 我就说学会计的同学呢
[00:03:14 - 00:03:15] 跟学一的同学是一样的
[00:03:15 - 00:03:17] 这从来不怕流氓
[00:03:17 - 00:03:19] 这遇到六盟一本书撒下去
[00:03:19 - 00:03:20] 肯定一撒一个准
[00:03:20 - 00:03:21] 对不对
[00:03:21 - 00:03:22] 但是我告诉你
[00:03:22 - 00:03:23] 这六本书考完以后
[00:03:23 - 00:03:25] 这还不是全国
[00:03:25 - 00:03:26] 因为你过了日本以后
[00:03:26 - 00:03:28] 你还要考一个大中和
[00:03:28 - 00:03:29] 大中和考下来
[00:03:29 - 00:03:31] 你才能拿到这个住会证
[00:03:31 - 00:03:33] 那么这么变态的考试
[00:03:33 - 00:03:34] 谁去考呢
[00:03:34 - 00:03:35] 我告诉你
[00:03:35 - 00:03:36] 一堆人去考
[00:03:36 - 00:03:40] 光去年一年就有94个千万人来报考
[00:03:40 - 00:03:41] 都疯了吗
[00:03:41 - 00:03:42] 大家都自虐嘛
[00:03:42 - 00:03:44] 当然不是
[00:03:44 - 00:03:46] 如果说你考过租块的话
[00:03:46 - 00:03:47] 投行啊
[00:03:47 - 00:03:47] 证宣公司啊
[00:03:47 - 00:03:48] 15所啊
[00:03:48 - 00:03:50] 企事业单位公务员啊
[00:03:50 - 00:03:51] 前程四景
[00:03:51 - 00:03:52] 无这你什么工作
[00:03:52 - 00:03:54] 你想怎么选怎么选
[00:03:54 - 00:03:55] 你想包养谁包养谁
[00:03:55 - 00:03:57] 所以说难度再大
[00:03:57 - 00:03:57] 通过率再低
[00:03:57 - 00:03:59] 也有一大堆人要往里考
[00:03:59 - 00:04:01] 那么考CPU和考研是一样的
[00:04:01 - 00:04:03] 如果说你自己复习过不了的话
[00:04:03 - 00:04:05] 那么你该买参考书买参考书
[00:04:05 - 00:04:07] 该报复宝宝就报复宝宝
[00:04:07 - 00:04:08] 那么报复宝宝我一直强调一点
[00:04:08 - 00:04:10] 就是大家一定要选择什么
[00:04:10 - 00:04:11] 一定要选择好老师
[00:04:11 - 00:04:11] 对不对
[00:04:11 - 00:04:12] 老师好
[00:04:12 - 00:04:14] 那还叫真的好
[00:04:14 - 00:04:14] 对不对
[00:04:14 - 00:04:16] 如果说你没有个好老师的话
[00:04:16 - 00:04:17] 你练义诺会啥也学不会吗
[00:04:17 - 00:04:18] 对不对
[00:04:18 - 00:04:19] 那么在会计培训领域
[00:04:19 - 00:04:20] 有一家非常牛的机构
[00:04:20 - 00:04:22] 叫做东奥会计代线
[00:04:22 - 00:04:23] 这家机构的老板
[00:04:23 - 00:04:24] 是我的好哥们
[00:04:24 - 00:04:26] 我们两个都认识很多年了
[00:04:26 - 00:04:28] 那么刚才说到的CPA当中说
[00:04:28 - 00:04:29] 100万人考试
[00:04:29 - 00:04:32] 有100个人能够一年六课全课通过
[00:04:32 - 00:04:34] 基本上都是东澳的学员
[00:04:34 - 00:04:37] 那么只有10%左右的单课考试通过率
[00:04:37 - 00:04:40] 在他们那边基本上都是通过率达到80%左右的
[00:04:40 - 00:04:43] 而且有好多财快界很出名的老师
[00:04:43 - 00:04:45] 都是在东澳认较多年的
[00:04:45 - 00:04:47] 像什么张志凤老师
[00:04:47 - 00:04:48] 盐华红老师
[00:04:48 - 00:04:49] 郭守杰老师等等
[00:04:49 - 00:04:51] 任何一位拿出来
[00:04:51 - 00:04:53] 这都是让我们财快考生们疯狂的
[00:04:53 - 00:04:55] 太多级别的名词
[00:04:55 - 00:04:56] 而且他们还有一套书
[00:04:56 - 00:04:58] 这个财快考生的人基本上都知道
[00:04:58 - 00:05:00] 就是那个轻松过关
[00:05:00 - 00:05:01] 哎就是东奥来出的
[00:05:01 - 00:05:04] 这套书基本上是市面上考那种财快的考试
[00:05:04 - 00:05:06] 人手一本
[00:05:06 - 00:05:07] 就你不买这个教材
[00:05:07 - 00:05:09] 你都得买这个参考书
[00:05:09 - 00:05:10] 而你考试选的副保班
[00:05:10 - 00:05:11] 那是非常重要的
[00:05:11 - 00:05:13] 就像你们考研要包张老师的班
[00:05:13 - 00:05:13] 对不对
[00:05:13 - 00:05:15] 那么财快的考试呢
[00:05:15 - 00:05:15] 基本上呢
[00:05:15 - 00:05:16] 用的是东奥的书
[00:05:16 - 00:05:17] 包的班呢
[00:05:17 - 00:05:18] 也都是东奥的班
[00:05:18 - 00:05:19] 上的课
[00:05:19 - 00:05:20] 也都是东奥的课
[00:05:20 - 00:05:21] 那那么一般看过书
[00:05:21 - 00:05:22] 听过课的学员呢
[00:05:22 - 00:05:23] 通过率呢
[00:05:23 - 00:05:24] 都会大大的提高
[00:05:24 - 00:05:26] 如果说你很牛哈
[00:05:26 - 00:05:28] 你顺利的通过了以上的机统证
[00:05:28 - 00:05:30] 那么在企业做过财务总监
[00:05:30 - 00:05:31] 那是绝对没有问题的
[00:05:31 - 00:05:32] 当然有的人说张老师
[00:05:32 - 00:05:33] 我就不想做财务总监
[00:05:33 - 00:05:34] 那么你还有一条路
[00:05:34 - 00:05:35] 这条道路呢
[00:05:35 - 00:05:36] 就是跟我一样
[00:05:36 - 00:05:39] 来走上老师的工作岗位
[00:05:39 - 00:05:41] 那么用你当年自己的实战经验
[00:05:41 - 00:05:42] 来给学生讲课
[00:05:42 - 00:05:44] 在东澳讲课的老师们的
[00:05:44 - 00:05:45] 在学员新工的地位
[00:05:45 - 00:05:46] 大概都是非常高的
[00:05:46 - 00:05:47] 知道吗
[00:05:47 - 00:05:48] 那明星一样
[00:05:48 - 00:05:49] 收入也还是不错的
[00:05:49 - 00:05:50] 也都非常高
[00:05:50 - 00:05:51] 而且张老师啊
[00:05:51 - 00:05:52] 他最重要一个特点就是
[00:05:52 - 00:05:54] 他时间相对比较宽育一些
[00:05:54 - 00:05:56] 比较自由
[00:05:56 - 00:05:59] 如果说你看这个视频的朋友已经是行业内的人士说
[00:05:59 - 00:06:01] 哎我这个网上爬太慢了
[00:06:01 - 00:06:03] 这个也比较累
[00:06:03 - 00:06:05] 老师我能不能到你们当老师
[00:06:05 - 00:06:06] 啊这个也是可以的
[00:06:06 - 00:06:10] 他们最近呢搞了一个选秀节目叫做东奥豪老师
[00:06:10 - 00:06:10] 知道吧
[00:06:10 - 00:06:13] 我头一次听说就是选老师还能搞一个选秀节目啊
[00:06:13 - 00:06:14] 在全国范围内呢
[00:06:14 - 00:06:18] 来选拔奖客奖的跟我差不多的财团老师
[00:06:18 - 00:06:19] 哎什么快捷老师啊
[00:06:19 - 00:06:21] 审计老师啊睡法老师啊
[00:06:21 - 00:06:22] 哎这都可以
[00:06:22 - 00:06:25] 如果说你要觉得你能上这个奖台
[00:06:25 - 00:06:27] 建议你可以到这儿来看一看
[00:06:27 - 00:06:28] 那么总之呢
[00:06:28 - 00:06:31] 会计确实是正很重要
[00:06:31 - 00:06:32] 但是刚才我也说过了
[00:06:32 - 00:06:34] 考证和考研这两个事
[00:06:34 - 00:06:35] 它并不通途
[00:06:35 - 00:06:36] 甚至是相同相成的
[00:06:36 - 00:06:39] 而考研带给你的不仅是一纸文凭
[00:06:39 - 00:06:40] 还有相应的人脉啊
[00:06:40 - 00:06:42] 比如像导师资源啊
[00:06:42 - 00:06:43] 校读资源啊等等
[00:06:43 - 00:06:44] 我的建议是呢
[00:06:44 - 00:06:45] 这位同学啊
[00:06:45 - 00:06:46] 你本科先考个初级证
[00:06:46 - 00:06:47] 然后的话呢
[00:06:47 - 00:06:49] 在研究生期间将cpa考过
[00:06:49 - 00:06:51] 或者是研究生毕业一年呢
[00:06:51 - 00:06:52] 你考过中级会议证
[00:06:52 - 00:06:53] 这样的话
[00:06:53 - 00:06:55] 两者都不耽误
[00:06:55 - 00:06:57] 名校和证,你都有了
[00:06:57 - 00:06:58] 至于说你毕业以后
[00:06:58 - 00:07:00] 你到底是学当会计
[00:07:00 - 00:07:01] 还是在冬奥当老师
[00:07:01 - 00:07:02] 那就看你适合
[00:07:02 - 00:07:03] 干哪个喽
