BV号：BV1ps41137zb
标题：BV1ps41137zb
链接：https://www.bilibili.com/video/BV1ps41137zb
识别语言：zh
语言置信度：1
分段数：228
生成时间：2026-04-04 09:52:32

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:32 - 00:02:33] 但是在奇葩说
[00:02:33 - 00:02:35] 因为大家的怎么说呢
[00:02:35 - 00:02:37] 就是整个经历都不一样
[00:02:37 - 00:02:40] 你能从别人身上学到身上学到很多很多的东西
[00:02:40 - 00:02:42] 包括一些像辩论的技巧方方面面的
[00:02:42 - 00:02:43] 所以说的话呢
[00:02:43 - 00:02:45] 就是我觉得这个节目给我带来的
[00:02:45 - 00:02:48] 就是一种新的体验和一种新的学习
[00:02:48 - 00:02:49] 然后还有的人问我说
[00:02:49 - 00:02:52] 张老师这毕竟是一个淘汰赛的节目
[00:02:52 - 00:02:55] 那么你有没有害怕说你自己被淘汰
[00:02:55 - 00:02:56] 我觉得是这样的
[00:02:56 - 00:02:58] 但是没有胜防和复防的
[00:02:58 - 00:02:59] 他只是一个结果
[00:02:59 - 00:03:01] 但是的话这个至于说这个人
[00:03:01 - 00:03:03] 他就要到底要不要去做
[00:03:03 - 00:03:06] 其实我觉得他不是一个所谓的一个
[00:03:06 - 00:03:07] 一个决定性的事
[00:03:07 - 00:03:08] 我给大家举个例子
[00:03:08 - 00:03:09] 比如说在切发烧的舞台上
[00:03:09 - 00:03:11] 曾经变成过这么一个辩题
[00:03:11 - 00:03:13] 说买房好还是租房好
[00:03:13 - 00:03:14] 对吧买房压力大
[00:03:14 - 00:03:16] 而且你买的房子可能会比较远
[00:03:16 - 00:03:16] 对吧
[00:03:16 - 00:03:18] 租房压力小
[00:03:18 - 00:03:18] 但是的话
[00:03:18 - 00:03:20] 你始终没有一个自己的所谓的家
[00:03:20 - 00:03:21] 对吧
[00:03:21 - 00:03:22] 但是租房也有他的坏处
[00:03:22 - 00:03:24] 买房也有他的坏处等等
[00:03:24 - 00:03:24] 等等的
[00:03:24 - 00:03:26] 就有这么一个辩题
[00:03:26 - 00:03:27] 最后你说
[00:03:27 - 00:03:29] 剩房的那几个人劝大家买房
[00:03:29 - 00:03:31] 和买房的就是就是
[00:03:31 - 00:03:32] 付房劝大家
[00:03:32 - 00:03:34] 不要买房去租房的
[00:03:34 - 00:03:35] 你说最后你买房和租房
[00:03:35 - 00:03:36] 会有什么太大差别吗
[00:03:36 - 00:03:38] 其实没有什么太大差别
[00:03:38 - 00:03:40] 真的沒有什麼太大差別
[00:03:40 - 00:03:41] 然後的話你說
[00:03:41 - 00:03:42] 聖方說要買房好的
[00:03:42 - 00:03:43] 那你真的去買房嗎
[00:03:43 - 00:03:44] 你可能買不起
[00:03:44 - 00:03:45] 對吧
[00:03:45 - 00:03:46] 然後那邊說租房好嗎
[00:03:46 - 00:03:47] 你真的你有房子
[00:03:47 - 00:03:48] 你去租房子嗎
[00:03:48 - 00:03:49] 你也不一定
[00:03:49 - 00:03:50] 對不對
[00:03:50 - 00:03:50] 而且的話
[00:03:50 - 00:03:51] 這個東西我覺得就是
[00:03:51 - 00:03:54] 你說出你自己的那個觀點
[00:03:54 - 00:03:55] 現場的觀眾
[00:03:55 - 00:03:56] 他們怎麼想
[00:03:56 - 00:03:58] 那是他們的事情
[00:03:58 - 00:03:59] 而你把這個觀點表達出來了
[00:03:59 - 00:04:00] 這就是最重要的
[00:04:00 - 00:04:01] 所以說有一天
[00:04:01 - 00:04:03] 我曾經發過一個微博
[00:04:03 - 00:04:04] 那時候我那一天
[00:04:04 - 00:04:05] 看奇葩說的時候
[00:04:05 - 00:04:07] 就是有的這麼一個想法
[00:04:07 - 00:04:08] 就是辩论最难的是什么
[00:04:08 - 00:04:10] 辩论最难的就是
[00:04:10 - 00:04:13] 你自己抽到的那个辩题的立场
[00:04:13 - 00:04:16] 你自己本身是不认同的
[00:04:16 - 00:04:17] 然后你首先要说服自己
[00:04:17 - 00:04:21] 然后的话再去劝别人来相信这个辩题的立场
[00:04:21 - 00:04:24] 所以说我觉得这个经历真的会很好玩
[00:04:24 - 00:04:27] 尤其是当你面对那么优秀的对手的时候
[00:04:27 - 00:04:28] 然后的话你要做这么一个事情
[00:04:28 - 00:04:30] 我觉得这个经历对我来说是
[00:04:30 - 00:04:32] 是非常非常宝贵的
[00:04:32 - 00:04:33] 再加上就是怎么说呢
[00:04:33 - 00:04:34] 我毕竟是个老师
[00:04:34 - 00:04:36] 所以说有些时候我在选辩题的时候
[00:04:36 - 00:04:39] 假如说有资格有机会去选辩题
[00:04:40 - 00:04:42] 我选的那一方肯定是我
[00:04:42 - 00:04:44] 就是认为对的
[00:04:44 - 00:04:45] 或者说我会这么做
[00:04:45 - 00:04:46] 我输了
[00:04:46 - 00:04:47] 我也会这么做
[00:04:48 - 00:04:48] 知道吧
[00:04:48 - 00:04:49] 即使是我输了
[00:04:49 - 00:04:50] 所以说即使就是
[00:04:50 - 00:04:52] 我就算说我中间被淘汰了
[00:04:52 - 00:04:54] 那我站在那个立场
[00:04:54 - 00:04:55] 我是认可的
[00:04:55 - 00:04:57] 我想把我表达
[00:04:57 - 00:04:59] 就是不想把对我这个立场的看法
[00:05:00 - 00:05:02] 和一些想法给他表达出来
[00:05:03 - 00:05:05] 我也会就是在节目上给你表达出来
[00:05:05 - 00:05:07] 但如果说啊就比如说
[00:05:07 - 00:05:08] 当时又没有这么一种情况
[00:05:08 - 00:05:11] 就如果说你原来以为你的那个立场是对的
[00:05:11 - 00:05:14] 然后的话你站那个立场是有很多这种原因的啊
[00:05:14 - 00:05:18] 那么你在比赛当中的万一对方说的某一个点
[00:05:18 - 00:05:21] 你原来没有想到你会不会改变你的立场
[00:05:21 - 00:05:23] 我跟大家说实话
[00:05:23 - 00:05:28] 实在的啊会啊甚至可能在节目录制完以后
[00:05:28 - 00:05:31] 节目播出以后我会通过咱们张老师这个课堂啊
[00:05:31 - 00:05:33] 通过这个视频来给大家讲一讲
[00:05:33 - 00:05:36] 對方他所提的一些立場
[00:05:36 - 00:05:38] 然後我其中的一些
[00:05:38 - 00:05:40] 沒有在節目上表達出來的思考
[00:05:40 - 00:05:41] 因為我們在做辯論的時候
[00:05:41 - 00:05:43] 不管是利論也好還是自動辯論也好
[00:05:43 - 00:05:43] 其實你會發現
[00:05:43 - 00:05:45] 因為可能你們也不太了解
[00:05:45 - 00:05:47] 因為就是我們那個時間是有限的
[00:05:47 - 00:05:49] 比如說我們開篇生詞就是三分鐘
[00:05:49 - 00:05:50] 而自動辯論就是一分鐘
[00:05:50 - 00:05:52] 然後最後總結的話就是半分鐘
[00:05:52 - 00:05:53] 加起來就四分半鐘
[00:05:53 - 00:05:55] 但其實我想給大家舉個例子
[00:05:55 - 00:05:57] 和我想說的一些觀點和一些話
[00:05:57 - 00:05:59] 可能要比四分鐘長
[00:05:59 - 00:06:01] 那麼我中間可能有很多很多
[00:06:01 - 00:06:03] 其他我在節目當中沒有說出來的
[00:06:03 - 00:06:07] 或者是我在节目当中所表达的立场被大家误解的
[00:06:07 - 00:06:10] 那么也都有可能会在我们张老师课堂当中
[00:06:10 - 00:06:14] 给大家做进一步的这种解释也好或者解答也好
[00:06:14 - 00:06:18] 总之呢我在这里面就是想鼓励大家
[00:06:18 - 00:06:20] 就是现在正在上大学的朋友
[00:06:20 - 00:06:21] 正在上高中的朋友
[00:06:21 - 00:06:23] 就是如果说在学校里面
[00:06:23 - 00:06:25] 或者在学院里面有这种辩论赛的机会
[00:06:25 - 00:06:27] 我建议大家真的去参加一下
[00:06:27 - 00:06:29] 你不要怕自己丢人
[00:06:29 - 00:06:31] 你也不要怕自己去失败
[00:06:31 - 00:06:32] 这个体验是美好的
[00:06:32 - 00:06:35] 你能從對手身上 從自己的隊友身上
[00:06:35 - 00:06:36] 學到很多的東西
[00:06:36 - 00:06:38] 在看辯論賽的過程當中
[00:06:38 - 00:06:41] 你也會對這個辯論的題目有自己深入的思考
[00:06:41 - 00:06:43] 所以說我就一直覺得
[00:06:43 - 00:06:45] 就是想其他說這個節目
[00:06:45 - 00:06:46] 他真的非常好
[00:06:46 - 00:06:49] 他能夠給社會上很多年輕人
[00:06:49 - 00:06:50] 包括其他的人
[00:06:50 - 00:06:53] 就是在這個問題上有一些思考
[00:06:53 - 00:06:56] 就不光說是從對手和自己的隊友
[00:06:56 - 00:06:57] 你從這個辯題當中
[00:06:57 - 00:07:00] 你也會思考很多很多東西
[00:07:00 - 00:07:02] 這些東西可能都會改變你的一生
[00:07:02 - 00:07:04] 所以說我建議大家
[00:07:04 - 00:07:06] 要參與到辯論當中來
[00:07:06 - 00:07:07] 要愛這個辯論
[00:07:07 - 00:07:08] 平時也要看奇葩
[00:07:08 - 00:07:10] 說這個節目因為本季有我
[00:07:10 - 00:07:11] 好不好
[00:07:11 - 00:07:12] 希望大家給我加油
[00:07:12 - 00:07:14] 咱們本期張老師課堂就到這裡
[00:07:14 - 00:07:15] 再次感謝大家
[00:07:15 - 00:07:16] 然後謝謝大家
[00:07:16 - 00:07:16] 再見
