BV号：BV18W411H7nj
标题：BV18W411H7nj
链接：https://www.bilibili.com/video/BV18W411H7nj
识别语言：zh
语言置信度：1
分段数：564
生成时间：2026-04-04 11:45:26

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:03 - 00:02:05] 跟大家说一下这个影响是非常大的
[00:02:05 - 00:02:06] 大在哪里呢
[00:02:06 - 00:02:07] 就是一个学校
[00:02:07 - 00:02:10] 我们知道考研的时候都有一个东西叫做保研
[00:02:10 - 00:02:14] 那么宝严比例的高低跟什么有关系
[00:02:14 - 00:02:17] 是跟这个学校的党司有关系的
[00:02:17 - 00:02:19] 就如果说这个学校它是一个R1
[00:02:19 - 00:02:20] 它的宝严比例就稍微高一些
[00:02:20 - 00:02:21] 那如果它是一个985的话
[00:02:21 - 00:02:22] 它宝严比例就会更高
[00:02:22 - 00:02:24] 它如果高级985的话
[00:02:24 - 00:02:25] 宝严比例那就高得要命
[00:02:25 - 00:02:26] 你比如像清华北大
[00:02:26 - 00:02:27] 清华北大你会发现
[00:02:27 - 00:02:29] 它每年招的研究生非常非常的多
[00:02:29 - 00:02:32] 清华北大在中国的大学校园里边
[00:02:32 - 00:02:32] 它算是什么
[00:02:32 - 00:02:34] 叫做研究型大学
[00:02:34 - 00:02:35] 知道吧
[00:02:35 - 00:02:36] 它叫研究型大学
[00:02:36 - 00:02:38] 那么还有一类叫做教研型大学
[00:02:38 - 00:02:40] 还有一叫教学型大学
[00:02:40 - 00:02:43] 他这几种清华北大学叫研究性大学
[00:02:43 - 00:02:45] 清华北大每年招的研究生
[00:02:45 - 00:02:46] 其实比他的本科生要多
[00:02:47 - 00:02:48] 就是一个学校
[00:02:48 - 00:02:50] 他如果说是研究性大学的话
[00:02:50 - 00:02:53] 他招的研究生比他的本科生还要多一些
[00:02:53 - 00:02:56] 但是你会发现清华北大每一个专业招生人数都没有那么多
[00:02:56 - 00:02:57] 为什么
[00:02:57 - 00:02:58] 大多数都是保送的
[00:02:58 - 00:03:00] 而如果说这个学校它不是221
[00:03:00 - 00:03:02] 诸如此类像首都伊克大学这样的学校
[00:03:03 - 00:03:04] 它因为不是221
[00:03:05 - 00:03:08] 所以它保研比例就相对稍微低一些
[00:03:08 - 00:03:11] 一般情况下如果一个学校他不是二二二二二二的话
[00:03:11 - 00:03:14] 保盐比例一般不会超过他招式人数的30%
[00:03:14 - 00:03:18] 也就是说他就100个人他780都是考上去的
[00:03:18 - 00:03:21] 而北大呢他就100个人780都是保盐保上去的
[00:03:21 - 00:03:24] 所以说从考上的来角度来讲
[00:03:24 - 00:03:29] 首都一个大学来讲他相对来讲要更加稍微清空一些容易一些
[00:03:29 - 00:03:31] 因为他招的人毕竟还要稍微多一些
[00:03:31 - 00:03:33] 这是第一点第二点
[00:03:33 - 00:03:36] 就是首都一个大学这个学校我建议大家能考的话呢
[00:03:36 - 00:03:40] 抓緊時間去考,抓緊時間去考,因為你保不齊
[00:03:40 - 00:03:43] 什麼時候這個學校可能會被其他學校合併
[00:03:43 - 00:03:44] 這個是很難說的
[00:03:44 - 00:03:48] 比如大家如果有興趣的話,你可以在網上去搜一個
[00:03:48 - 00:03:51] 去搜一個東西吧,去搜一個東西
[00:03:51 - 00:03:54] 就是首都一些大學你跟另外一個學校去搜
[00:03:54 - 00:03:56] 叫做北京航空航天大學
[00:03:57 - 00:04:01] 首一大和北航這兩個學校在各方面有著非常非常深度的合作
[00:04:01 - 00:04:03] 甚至傳言
[00:04:03 - 00:04:06] 甚至传言,注意传言,我没说他是真的
[00:04:06 - 00:04:11] 甚至传言说首都医科大学可能会跟北航来合并
[00:04:11 - 00:04:13] 可能会跟北航来合并,现在
[00:04:13 - 00:04:16] 这个事儿已经所谓的就吵了好几年了
[00:04:16 - 00:04:17] 吵了好几年了
[00:04:17 - 00:04:20] 但是你说不定什么时候他就万一变成个真的
[00:04:20 - 00:04:23] 那么一旦他变成的是真的
[00:04:23 - 00:04:26] 那么首都医科大学这个学校可能就变得不好考了
[00:04:26 - 00:04:28] 为什么?因为北航他是一个什么样的学校
[00:04:28 - 00:04:29] 他是一个985
[00:04:29 - 00:04:30] 我刚才说过
[00:04:30 - 00:04:34] 一旦这个学校成为一个985共同大学
[00:04:34 - 00:04:36] 那么它的保研比例就要变高
[00:04:36 - 00:04:38] 所以说首都医科大学这个学校
[00:04:38 - 00:04:40] 我希望大家可以去中联考虑一下
[00:04:40 - 00:04:42] 北京地区你不一定非得考协和
[00:04:42 - 00:04:44] 不一定非得考北医
[00:04:44 - 00:04:45] 首都医科大学也觉得可以考虑
[00:04:45 - 00:04:47] 然后另外两个学校也给大家推荐一下
[00:04:47 - 00:04:51] 一个是北京有一个地方叫做首都儿研所
[00:04:51 - 00:04:52] 就儿研所
[00:04:52 - 00:04:54] 就是如果说你未来想当儿科医生的话
[00:04:54 - 00:04:55] 其实儿研所的研究说
[00:04:55 - 00:04:56] 你可以去考虑一下
[00:04:56 - 00:04:57] 可以去考虑一下
[00:04:57 - 00:04:59] 就是我不知道大家有没有听说过一个事
[00:04:59 - 00:05:02] 就是说在北京很多医院挂号是比较难的
[00:05:02 - 00:05:05] 其中有一个医院挂号是最难最难
[00:05:05 - 00:05:06] 可以排在首都
[00:05:06 - 00:05:10] 就是所有医院挂号可以排在前几位的一个医院
[00:05:10 - 00:05:12] 这个医院就是儿严所附属医院
[00:05:12 - 00:05:16] 儿严所附属医院挂号特别特别特别难
[00:05:16 - 00:05:18] 所以说儿严所这个东西大家也可以去考虑一下
[00:05:18 - 00:05:20] 但是当然现在儿科医生也不是
[00:05:20 - 00:05:21] 也不是特别的好当了
[00:05:21 - 00:05:26] 学医的同学大家都知道很少有人去愿意考儿科
[00:05:26 - 00:05:27] 但是怎么说呢
[00:05:27 - 00:05:29] 儿科这个作业也可以去给大家考虑一下
[00:05:29 - 00:05:30] 因为我刚才说过一个事儿
[00:05:30 - 00:05:33] 就是如果你想进三级甲等医院的话
[00:05:33 - 00:05:34] 你学历一般要博士
[00:05:34 - 00:05:35] 但是有那么几个专业
[00:05:35 - 00:05:37] 你进三级甲等医院就不一定要博士
[00:05:37 - 00:05:40] 其中儿科就是这样一个专业
[00:05:40 - 00:05:41] 你考了硕士以后
[00:05:41 - 00:05:43] 你想进三甲基本上也都能进得去
[00:05:43 - 00:05:45] 因为现在咱们中国儿科的医生是比较缺的
[00:05:45 - 00:05:50] 而儿研所是咱们中国儿科比较好的一个选择
[00:05:50 - 00:05:51] 一个选择
[00:05:51 - 00:05:53] 所以说儿研所这个学生你也可以考虑一下
[00:05:53 - 00:05:56] 另外一个就是说北京老年医学院就所
[00:05:56 - 00:05:58] 北京老年医学院就所
[00:05:58 - 00:06:00] 这个学校在我们家旁边
[00:06:00 - 00:06:02] 在北京的西北五环外
[00:06:02 - 00:06:04] 在西北五环外风水特别的好
[00:06:04 - 00:06:05] 风水特别的好
[00:06:05 - 00:06:07] 反正就是你可以考虑一下
[00:06:07 - 00:06:09] 因为张老师是给你录视频
[00:06:09 - 00:06:10] 所以有些话该说不该说了
[00:06:10 - 00:06:11] 我能不说就不说了
[00:06:11 - 00:06:13] 早以后有机会面受给你讲
[00:06:13 - 00:06:14] 一会讲座的时候
[00:06:14 - 00:06:16] 再给你说一些可能录像里边
[00:06:16 - 00:06:18] 可以以外可以说的一些话
[00:06:18 - 00:06:20] 反正这两个学校你可以考虑一下
[00:06:20 - 00:06:20] 好吧
[00:06:20 - 00:06:22] 然后的话到北京我们就说到这里
[00:06:22 - 00:06:23] 然后天津
[00:06:23 - 00:06:26] 天津有两个学校是三人所一个叫做
[00:06:26 - 00:06:27] 南开一个叫做天大
[00:06:27 - 00:06:29] 南開和天大有沒有醫學
[00:06:30 - 00:06:31] 南開和天大有沒有醫學
[00:06:31 - 00:06:33] 南開和天大是都有醫學的
[00:06:33 - 00:06:34] 是都有醫學的
[00:06:34 - 00:06:36] 但是南開和天大的醫學
[00:06:36 - 00:06:37] 在中國的排名
[00:06:37 - 00:06:39] 不是那麼特別的靠前
[00:06:39 - 00:06:40] 如果大家有興趣的話
[00:06:40 - 00:06:41] 你可以在網上搜一下
[00:06:41 - 00:06:41] 南開和天大
[00:06:41 - 00:06:43] 當時的醫學是怎麼來的
[00:06:43 - 00:06:45] 當時的醫學是怎麼來的
[00:06:45 - 00:06:46] 其實兩部學校
[00:06:46 - 00:06:47] 如果從歷史上來講的話
[00:06:47 - 00:06:48] 都是有醫學的
[00:06:48 - 00:06:49] 但是52年
[00:06:49 - 00:06:49] 一個院校
[00:06:49 - 00:06:50] 越西條廬的時候
[00:06:51 - 00:06:52] 基本上都給整沒了
[00:06:52 - 00:06:53] 當然後來
[00:06:53 - 00:06:56] 就是在98年以後
[00:06:56 - 00:06:58] 咱们国家各额大学开始合并了以后
[00:06:58 - 00:07:01] 这两个学校都是分别合并的一些其他的部分
[00:07:01 - 00:07:04] 当然在天津地区如果说你要是走医学来养的话
[00:07:05 - 00:07:08] 应该说有一个学校可能大家会首选一下
[00:07:08 - 00:07:09] 这个学校叫做天津医科大学
[00:07:10 - 00:07:11] 天津医科大学这个学校
[00:07:11 - 00:07:13] 它在中国的医学高校有一个很特殊的位置
[00:07:13 - 00:07:14] 什么呢
[00:07:14 - 00:07:16] 就是它是一个211工程大学
[00:07:17 - 00:07:19] 它是一个211工程大学
[00:07:19 - 00:07:21] 为什么把他当中拿出来说一下
[00:07:21 - 00:07:22] 你要知道在咱们中国叫什么什么
[00:07:22 - 00:07:24] 医科大学的学校
[00:07:24 - 00:07:27] 很少有2111共同大學
[00:07:27 - 00:07:28] 很少有
[00:07:28 - 00:07:29] 就他自己
[00:07:29 - 00:07:31] 就他自己
[00:07:31 - 00:07:36] 所以說他被我評價為中國最幸運的一科大學
[00:07:36 - 00:07:38] 因為就一科大學是2111的
[00:07:38 - 00:07:39] 只有他自己
[00:07:39 - 00:07:41] 我們剛剛騎大學校
[00:07:41 - 00:07:43] 你們比如說中國一科大學
[00:07:43 - 00:07:44] 厲害吧
[00:07:44 - 00:07:47] 人頂了就中國一科大學的學校
[00:07:47 - 00:07:49] 這個他不是2111
[00:07:49 - 00:07:51] 但是天津一科大學
[00:07:51 - 00:07:51] 他是2111
[00:07:51 - 00:07:53] 首都一科大學
[00:07:53 - 00:07:54] 不是二要
[00:07:54 - 00:07:56] 但是天津一科大学是二要
[00:07:56 - 00:07:58] 所以说这个
[00:07:58 - 00:07:59] 这个
[00:07:59 - 00:08:01] 你没法去解释
[00:08:01 - 00:08:03] 但是它确实是一个二要共同大学
[00:08:03 - 00:08:06] 所以说如果说你想考一个一科类大学
[00:08:06 - 00:08:08] 然后的话它又是一个二要共同大学的话
[00:08:08 - 00:08:10] 那可能这个学校也是一个比较好的选择
[00:08:10 - 00:08:11] 叫天津一科大学
[00:08:11 - 00:08:12] 那么到了山东
[00:08:12 - 00:08:14] 山东省的34所自主化学校
[00:08:14 - 00:08:16] 只有一个叫做山东大学
[00:08:16 - 00:08:17] 山东大学有没有医学
[00:08:17 - 00:08:18] 它当然是有医学的
[00:08:18 - 00:08:19] 山东大学医学院
[00:08:19 - 00:08:22] 当然在山东省这么一个广播地区当中
[00:08:22 - 00:08:24] 其他的学校可以大家作为备选
[00:08:25 - 00:08:26] 首先给大家推荐几个学校
[00:08:26 - 00:08:27] 首先第一个
[00:08:28 - 00:08:29] 青岛大学医学
[00:08:30 - 00:08:31] 青岛大学医学
[00:08:31 - 00:08:34] 这个学校其实是我个人比较推荐
[00:08:34 - 00:08:34] 篮载学考的
[00:08:34 - 00:08:36] 如果说你想考一个
[00:08:36 - 00:08:37] 还不错的
[00:08:37 - 00:08:39] 但是实力又没有那么强
[00:08:40 - 00:08:41] 其实青岛大学医学院
[00:08:41 - 00:08:43] 我是很建议大家去考的
[00:08:43 - 00:08:45] 为什么说我比较建议大家考这个学校
[00:08:45 - 00:08:50] 甚至我个人比山东大学医学院
[00:08:50 - 00:08:51] 我还有建议考这个学校
[00:08:51 - 00:08:55] 为什么?因为深大学医学院它首先第一它是一个酒吧子
[00:08:55 - 00:08:56] 它保佑比例比较高
[00:08:56 - 00:08:57] 它难度确实相对
[00:08:57 - 00:08:58] 稍微大一些
[00:08:58 - 00:08:59] 第二呢
[00:08:59 - 00:09:03] 青岛大学医学院它占了一个非常非常有好的地方
[00:09:03 - 00:09:04] 就是它在青岛
[00:09:04 - 00:09:04] 它在青岛
[00:09:04 - 00:09:08] 就是如果说你听过我原来的一些高好中原田国讲座的话
[00:09:08 - 00:09:11] 你会发现我必得推动大家考一类学校
[00:09:11 - 00:09:13] 就是这种学校在附省会计城市
[00:09:13 - 00:09:16] 青岛它就是一个附省会计城市
[00:09:16 - 00:09:18] 那青岛就是一个附省会计城市
[00:09:18 - 00:09:23] 就是青岛的经济比济南要稍微好一点
[00:09:24 - 00:09:26] 这个我现在说话都已经很小心了
[00:09:26 - 00:09:28] 他比济南要好一点
[00:09:28 - 00:09:31] 所以说你如果去过青岛去过济南的话
[00:09:31 - 00:09:33] 我相信你个人肯定会喜欢相对的青岛一些
[00:09:33 - 00:09:35] 那如果说都在山东
[00:09:35 - 00:09:36] 那你实力有没有那么强的话
[00:09:36 - 00:09:37] 青岛大学医学院
[00:09:37 - 00:09:39] 我个人觉得是你可以稍微考虑一下
[00:09:39 - 00:09:42] 而且在以前的招生状况下
[00:09:42 - 00:09:43] 以前的状况状况下
[00:09:43 - 00:09:47] 青岛大学医学院有可能在有些专业上还招不满
[00:09:47 - 00:09:49] 也就是说他的难度没有那么大
[00:09:49 - 00:09:50] 他难度没有那么大
[00:09:50 - 00:09:53] 那当然在山东省除了像山大青岛大学医学以外
[00:09:53 - 00:09:54] 还有一些其他的学校
[00:09:54 - 00:09:55] 比如像维方医学院啊
[00:09:55 - 00:09:56] 滩安医学院啊
[00:09:56 - 00:09:58] 锦宁医学院这种
[00:09:58 - 00:09:59] 大家都可以去考虑
[00:09:59 - 00:10:03] 总之就是山东省就是这么一个情况
[00:10:03 - 00:10:04] 那么江苏省
[00:10:05 - 00:10:06] 江苏省的一科大
[00:10:06 - 00:10:07] 九八部有两个学校
[00:10:07 - 00:10:09] 一个叫做南京大学
[00:10:09 - 00:10:09] 一个叫东南大学
[00:10:09 - 00:10:11] 南京大学和东南大学
[00:10:11 - 00:10:13] 南京大学和东南大学两个学校
[00:10:13 - 00:10:14] 怎么样
[00:10:14 - 00:10:16] 他都是有医学院的
[00:10:16 - 00:10:17] 他都是有医学院的
[00:10:17 - 00:10:20] 其中南大的医学院要比东南大学的医学院稍微好一些
[00:10:20 - 00:10:22] 从医学院的角度来讲
[00:10:22 - 00:10:24] 南大医学院要比东南大学的医学院稍微好一些
[00:10:24 - 00:10:25] 如果大家有兴趣的话
[00:10:25 - 00:10:27] 你也可以看一看东南大学的医学院
[00:10:27 - 00:10:28] 他是怎么来的
[00:10:28 - 00:10:30] 原来东南大学是没有医学院的
[00:10:30 - 00:10:31] 它是没有医学院的
[00:10:31 - 00:10:33] 也是在98年的时候
[00:10:33 - 00:10:37] 就是那个时候全国正在整个都在合并的情况下
[00:10:37 - 00:10:39] 东南大学也是合并的一个医学院
[00:10:39 - 00:10:41] 当然它具体合并的时间不是98年
[00:10:41 - 00:10:42] 这个我就记不清了
[00:10:42 - 00:10:43] 你自己去网上查一下
[00:10:43 - 00:10:45] 这两个学都是有医学
[00:10:45 - 00:10:47] 南大的医学要好于东南大学医学
[00:10:47 - 00:10:49] 那么实际上在整个江苏省的话
[00:10:49 - 00:10:52] 还有一些学校是由医类医学类专业的
[00:10:52 - 00:10:53] 那么给大家再细数一下
[00:10:53 - 00:10:54] 比如说南京
[00:10:54 - 00:10:55] 南京医学的话
[00:10:55 - 00:10:56] 就要不得不提一个学校
[00:10:56 - 00:10:57] 叫做南京医科大学
[00:10:57 - 00:10:59] 而且南京医科大学这个学校
[00:10:59 - 00:11:02] 它在中国的学校整个排行榜特别的靠谴
[00:11:02 - 00:11:04] 医学这个专业
[00:11:04 - 00:11:06] 它出路人出成果相对是比较容易的
[00:11:06 - 00:11:08] 所以说你单纯从学校的排名类
[00:11:08 - 00:11:09] 你快发现南京医科大学
[00:11:09 - 00:11:12] 它虽然只有医学类专业
[00:11:12 - 00:11:14] 但是他的排名是很靠谐的
[00:11:14 - 00:11:17] 那么除了南京尼克大学这个大家知道以外
[00:11:17 - 00:11:18] 其他在给大家推荐一些学校
[00:11:18 - 00:11:20] 比如像苏州大学
[00:11:20 - 00:11:21] 苏州大学
[00:11:21 - 00:11:23] 苏州大学它是一个二二一共层大学
[00:11:23 - 00:11:26] 而且苏州大学它的医学院有建校百年史
[00:11:26 - 00:11:29] 苏州大学医学院也就建校百年史了
[00:11:29 - 00:11:30] 苏州大学的医学院是哪来的
[00:11:30 - 00:11:32] 苏州大学的医学院是在1950年
[00:11:32 - 00:11:33] 研院期调整的时候
[00:11:33 - 00:11:35] 南通大学的医学院调整给的苏州
[00:11:35 - 00:11:37] 调整给的苏州
[00:11:37 - 00:11:38] 后来给合并道一起招
[00:11:38 - 00:11:41] 苏州大学医学院有建校百年史
[00:11:41 - 00:11:44] 而且蘇州那個城市是我個人在全國
[00:11:44 - 00:11:46] 就是因為我在全國各地到處講課
[00:11:46 - 00:11:48] 我個人在全國比較喜歡的一個城市
[00:11:48 - 00:11:50] 就是蘇州大學醫學
[00:11:50 - 00:11:53] 很值得大家去考慮一下
[00:11:53 - 00:11:54] 就是在中國你不要以為
[00:11:54 - 00:11:56] 只有叫什麼什麼伊科大學的學校才有醫學
[00:11:57 - 00:11:57] 知道吧
[00:11:57 - 00:11:58] 像中國沒有
[00:11:58 - 00:11:59] 不叫伊科大學的學校
[00:11:59 - 00:12:00] 有醫學的太多了
[00:12:00 - 00:12:01] 像什麼青島大學
[00:12:01 - 00:12:02] 對不對
[00:12:02 - 00:12:03] 像剛才我先說的蘇州大學
[00:12:03 - 00:12:04] 那麼在建築地區
[00:12:04 - 00:12:05] 還有一些學校有醫學的
[00:12:05 - 00:12:06] 像什麼呢
[00:12:06 - 00:12:07] 像南通大學醫學
[00:12:08 - 00:12:09] 南通大學醫學
[00:12:09 - 00:12:12] 这个南冬大学一轮老师,南冬大学医学不是刚才让你说说
[00:12:12 - 00:12:14] 病到苏州去给苏州大学医院了吗?
[00:12:14 - 00:12:16] 这个男人说一下是
[00:12:16 - 00:12:18] 他当年1952年挑战完了以后
[00:12:18 - 00:12:20] 有一些老师他没有走
[00:12:20 - 00:12:22] 或者说有一些老师呢
[00:12:22 - 00:12:24] 他是在苏州大学医院那边退休以后
[00:12:24 - 00:12:26] 又想回到南冬去
[00:12:26 - 00:12:29] 后来又组建了这么一个新的叫做南冬大学医院
[00:12:29 - 00:12:31] 所以说大家你可以考虑南冬大学医院
[00:12:31 - 00:12:33] 而且南冬那边那个城市呢
[00:12:33 - 00:12:36] 现在他也在跟上海修建高铁
[00:12:36 - 00:12:38] 也在跟上海修建高铁
[00:12:38 - 00:12:41] 所以说以上海为中心周边这几个城市
[00:12:41 - 00:12:42] 你知道我上海都考不上
[00:12:42 - 00:12:44] 周边的这个城市其实我觉得
[00:12:44 - 00:12:46] 大家都可以去考虑一下
[00:12:46 - 00:12:47] 都会去考虑一下
[00:12:47 - 00:12:49] 然后南投大学医学院
[00:12:49 - 00:12:50] 然后徐州医学院
[00:12:50 - 00:12:51] 当然徐州医学院
[00:12:51 - 00:12:53] 他相对地理位置
[00:12:53 - 00:12:55] 他可能没有在江苏省
[00:12:55 - 00:12:56] 因为江峰分苏南苏北
[00:12:56 - 00:12:58] 苏北地区的经济
[00:12:58 - 00:13:00] 虽然说不如苏南
[00:13:00 - 00:13:02] 但是我个人觉得他的全国排名
[00:13:02 - 00:13:03] 也是很靠谐的了
[00:13:03 - 00:13:04] 所以说的话
[00:13:04 - 00:13:06] 徐州大学徐州医学院
[00:13:06 - 00:13:08] 这个也可以去大家去考虑一下
[00:13:08 - 00:13:09] 现在说话你看多小心
[00:13:09 - 00:13:11] 然后浙江省
[00:13:11 - 00:13:13] 浙江省的唯一的一个三十四所叫做浙江大学
[00:13:13 - 00:13:15] 浙江大学当然是有医学院的
[00:13:15 - 00:13:17] 而且是很不错
[00:13:17 - 00:13:19] 当年是合并了浙江医科大学
[00:13:19 - 00:13:20] 其实浙大的历史
[00:13:20 - 00:13:22] 这个以后有时间再给大家去讲
[00:13:23 - 00:13:24] 总之就是浙大是有医学院的
[00:13:24 - 00:13:25] 而且还很不错
[00:13:25 - 00:13:26] 那么如果说在浙江省
[00:13:26 - 00:13:28] 你觉得你觉得说
[00:13:28 - 00:13:30] 张老师浙江省这个省份很好
[00:13:30 - 00:13:31] 对吧
[00:13:31 - 00:13:32] 经济发展很发达
[00:13:32 - 00:13:33] 老师我考浙大
[00:13:33 - 00:13:34] 我考不上怎么办
[00:13:34 - 00:13:38] 那还有一个学校可以供大家去选择这个学校叫做温州一科大学
[00:13:38 - 00:13:39] 就原来的温州医学
[00:13:39 - 00:13:42] 这个学校以后有时间张老师给你讲面寿的时候
[00:13:42 - 00:13:45] 才给你讲这个学校的一些种种特别好玩的事情
[00:13:45 - 00:13:47] 咱们今天就不在这给大家去
[00:13:47 - 00:13:48] 过多去数了
[00:13:48 - 00:13:50] 然后上海
[00:13:50 - 00:13:52] 上海的34所那有三个
[00:13:52 - 00:13:54] 分别是上交大同级和负担
[00:13:54 - 00:13:55] 上交大同级和负担
[00:13:55 - 00:13:57] 那么这三个学校有的人就问了张老师
[00:13:57 - 00:13:59] 那这三个学校的林同医学哪个学校是
[00:13:59 - 00:14:01] 排名是怎么样的
[00:14:01 - 00:14:03] 给大家简单的叙述一下
[00:14:03 - 00:14:06] 目前来讲根据咱们中国最新的学科评文报告
[00:14:06 - 00:14:09] 这个上海交大的临床医学是
[00:14:10 - 00:14:12] 是这三个学校里面相对最好的
[00:14:12 - 00:14:13] 然后第二名是富能大学
[00:14:13 - 00:14:15] 第三是同纪大学医学
[00:14:16 - 00:14:18] 你老师这个上交大和同纪
[00:14:18 - 00:14:20] 还有他们医学院是哪来的
[00:14:20 - 00:14:22] 这个简单给大家说一下这三个学校的医学院的历史
[00:14:23 - 00:14:25] 首先跟大家先说一下同纪
[00:14:25 - 00:14:26] 同纪大学这个学校很好玩
[00:14:27 - 00:14:28] 就是如果说你们有兴趣的话
[00:14:29 - 00:14:31] 你们可以在网上搜一下同纪大学这个学校的历史
[00:14:31 - 00:14:34] 其实同级大学最早的名字叫什么
[00:14:34 - 00:14:36] 叫做同级德文医学馆
[00:14:36 - 00:14:38] 就是他最早的
[00:14:38 - 00:14:39] 第一个说他不是同路最好
[00:14:39 - 00:14:41] 最早的是医学是最好的
[00:14:41 - 00:14:42] 但是这个时候
[00:14:42 - 00:14:43] 1952年的时候
[00:14:43 - 00:14:44] 院系调整
[00:14:44 - 00:14:47] 为了支援中部的几个省份
[00:14:47 - 00:14:49] 为了支援中部的几个省份的医学事业发展
[00:14:49 - 00:14:52] 同级大学将自己的医学院
[00:14:52 - 00:14:54] 给画到了武汉区
[00:14:54 - 00:14:55] 画到了武汉区
[00:14:55 - 00:14:56] 就是同级医学院
[00:14:56 - 00:14:57] 被在1952年的时候
[00:14:57 - 00:14:58] 接着画到武汉区了
[00:14:58 - 00:14:59] 现在这个学校在哪了
[00:14:59 - 00:15:00] 现在这个学校
[00:15:00 - 00:15:03] 并给了华中科技大学同籍医学
[00:15:03 - 00:15:05] 华中科技大学同籍医学
[00:15:05 - 00:15:09] 所以说你要知道同籍医学不是同籍大学医学
[00:15:09 - 00:15:11] 同籍医学是华中科技大学同籍医学
[00:15:11 - 00:15:14] 同籍大学医学是同籍大学医学
[00:15:14 - 00:15:16] 我不知道大家有没有听明白这几句话
[00:15:16 - 00:15:17] 如果说你多少学
[00:15:17 - 00:15:21] 但他许医学不是已经合并到武汉区给华中科技大学了吗
[00:15:21 - 00:15:23] 那现在的同籍大学医学是哪儿来的呢
[00:15:24 - 00:15:28] 大家有兴趣的可以在网上去搜一搜这些消的历史
[00:15:28 - 00:15:32] 当年中国在进行院习大朝政的时候
