BV号：BV1mb411c7Mw
标题：BV1mb411c7Mw
链接：https://www.bilibili.com/video/BV1mb411c7Mw
识别语言：zh
语言置信度：1
分段数：338
生成时间：2026-04-04 09:15:38

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:03:59 - 00:04:02] 而且还发展的非常的壮大
[00:04:02 - 00:04:04] 实际上当时呢
[00:04:04 - 00:04:06] 就是在抗人战争期间呢
[00:04:06 - 00:04:08] 你说有没有那种大学生去参军呢?
[00:04:08 - 00:04:11] 因为一到发生战争的时候
[00:04:11 - 00:04:13] 女后发现大学生是最热血的
[00:04:13 - 00:04:16] 比如说在中国的历史上有一个运动
[00:04:16 - 00:04:16] 叫武士运动
[00:04:16 - 00:04:18] 就是我们大学生来发起的
[00:04:18 - 00:04:20] 那么打仗这个事情
[00:04:20 - 00:04:22] 大学生肯定是非常希望非常非常希望
[00:04:22 - 00:04:24] 能够到前线上去
[00:04:24 - 00:04:25] 去奋勇杀敌
[00:04:25 - 00:04:28] 去为国家做出一份自己的力量
[00:04:28 - 00:04:29] 但实际上在康仁湛的期间
[00:04:29 - 00:04:32] 中国的大学的大学生参军的比例
[00:04:32 - 00:04:35] 其实是特别特别特别特别低的
[00:04:35 - 00:04:35] 这是为什么呢
[00:04:35 - 00:04:40] 因为当时政府就觉得参照依战的经验
[00:04:40 - 00:04:41] 因为当时依战的时候
[00:04:41 - 00:04:44] 因为依战打的时候主要觉得欧洲打
[00:04:44 - 00:04:45] 在欧洲打的时候
[00:04:45 - 00:04:47] 当时英国和法国很多大学生
[00:04:47 - 00:04:49] 包括像当时的普鲁士
[00:04:49 - 00:04:50] 就现在的德国
[00:04:50 - 00:04:53] 咱们很多大学生都是所谓的不学习了
[00:04:53 - 00:04:55] 我要为我的国家贡献自己的力量
[00:04:55 - 00:04:58] 但是依战的惨烈就使得当时那些
[00:04:58 - 00:05:00] 明明可以读大学的
[00:05:00 - 00:05:04] 可以说是学习能力非常强的一帮孩子
[00:05:04 - 00:05:07] 到了战场上就死伤殆尽
[00:05:07 - 00:05:10] 基本上活下来的人会非常非常的少
[00:05:10 - 00:05:12] 就导致英美发达国家
[00:05:12 - 00:05:13] 包括像德国这种发达国家
[00:05:13 - 00:05:16] 他们当时在人才这方面是断党的
[00:05:16 - 00:05:18] 所以说当时的中国政府就借鉴
[00:05:18 - 00:05:20] 当时依战欧洲的一些经验
[00:05:20 - 00:05:22] 他们是不希望大学生去参军的
[00:05:22 - 00:05:26] 他说那个时候中国是比较弱的
[00:05:26 - 00:05:27] 人才是最重要的
[00:05:27 - 00:05:29] 所以说的话我们在大学期间的
[00:05:29 - 00:05:32] 我们要把这种大学生培养出那些非常非常
[00:05:32 - 00:05:35] 能夠讓我們那個國家儘快發展
[00:05:35 - 00:05:37] 並且建設好的這麼一幫人才
[00:05:37 - 00:05:39] 你們不要去上戰場去送自己的小命
[00:05:39 - 00:05:41] 你們好好學習在大後方
[00:05:41 - 00:05:44] 能夠學到那些建設國家
[00:05:44 - 00:05:46] 讓國家越來越強大的東西
[00:05:46 - 00:05:48] 這才是你們大學生應該做的
[00:05:48 - 00:05:50] 所以說實際上在中國在抗人戰那期間
[00:05:50 - 00:05:53] 去失去的參軍的大學生是非常少的
[00:05:53 - 00:05:55] 那麼失去的一些人
[00:05:55 - 00:05:56] 大多數都是什麼樣的人呢
[00:05:56 - 00:05:59] 都是當時在入免
[00:05:59 - 00:06:01] 在緬甸的時候對日作戰
[00:06:01 - 00:06:03] 那么参军去当翻译的
[00:06:03 - 00:06:06] 因为当时我们进入缅甸的我们国军
[00:06:06 - 00:06:08] 和当时的英军是需要沟通的嘛
[00:06:08 - 00:06:10] 所以说大多数的大学生参军其实是翻译
[00:06:10 - 00:06:14] 而不是真真正正上战场去拿枪跟鬼子拼刺刀
[00:06:14 - 00:06:17] 这不是当时我们大学生的主流
[00:06:17 - 00:06:21] 那么其实大多数的学生当时都话实在学校里边
[00:06:21 - 00:06:22] 要认定学习好好学习的
[00:06:22 - 00:06:27] 那么也正是因为有这些人在大学期间学好了
[00:06:27 - 00:06:29] 他自己应该所学的东西
[00:06:29 - 00:06:31] 所以说你会发现咱们新农国成立以后的话
[00:06:31 - 00:06:33] 发展的速度是非常快的
[00:06:33 - 00:06:36] 甚至有些大学还得到了很多的美誉
[00:06:36 - 00:06:37] 你比如说
[00:06:37 - 00:06:40] 当时就是美国的医学研究会
[00:06:40 - 00:06:42] 就跑到中国来曾经来看见
[00:06:42 - 00:06:44] 中国的医疗教育师业到底发展的怎么样
[00:06:44 - 00:06:46] 就说咱们中国的医疗教育师业
[00:06:46 - 00:06:47] 发展的是非常好的
[00:06:47 - 00:06:49] 并且说出了一句话
[00:06:49 - 00:06:51] 叫中国医学两个学校最好
[00:06:51 - 00:06:53] 哪两个学校叫北协和南乡亚
[00:06:53 - 00:06:56] 协和就是咱们现在北京的协和医科大学
[00:06:56 - 00:06:57] 协和医学院
[00:06:57 - 00:06:59] 那么乡亚就是现在的中南大学
[00:06:59 - 00:07:00] 乡亚医学院
[00:07:00 - 00:07:02] 包括像当时的同纪大学的医学院
[00:07:02 - 00:07:04] 现在就是华中科技大学
[00:07:04 - 00:07:05] 同纪医学院
[00:07:05 - 00:07:07] 这些都是非常有历史的学校
[00:07:07 - 00:07:08] 再比如像浙江大学
[00:07:08 - 00:07:11] 当时是被誉为东方建桥
[00:07:11 - 00:07:14] 最牛的就是原来我在视频中
[00:07:14 - 00:07:15] 给大家讲过的
[00:07:15 - 00:07:17] 就是原来的国立中央大学
[00:07:17 - 00:07:18] 在抗人认证当中
[00:07:18 - 00:07:19] 一步一步发展
[00:07:19 - 00:07:22] 甚至发展到了当时1948年
[00:07:22 - 00:07:24] 美国就评价说亚洲的大学
[00:07:24 - 00:07:27] 当时国立中央大学是评到了
[00:07:27 - 00:07:28] 亚洲的第一位
[00:07:28 - 00:07:30] 是亚洲的最高等的学府
[00:07:30 - 00:07:32] 那么实际上在客人战争期间
[00:07:32 - 00:07:33] 这些大学都经历过
[00:07:33 - 00:07:35] 总统
[00:07:35 - 00:07:36] 然后到了1949年
[00:07:36 - 00:07:37] 新农国成立
[00:07:37 - 00:07:39] 中国的大学又迎来了
[00:07:39 - 00:07:40] 发展的一个机遇
[00:07:40 - 00:07:41] 那么中国大学你会发现
[00:07:41 - 00:07:44] 在经历的这些炮火的系列以后的话
[00:07:44 - 00:07:46] 在1952年的时候
[00:07:46 - 00:07:48] 又经历过一次非常重大的变革
[00:07:48 - 00:07:49] 就是当时
[00:07:49 - 00:07:51] 就是因为新农国刚刚建立
[00:07:51 - 00:07:53] 我们国家需要大批的建设人才
[00:07:53 - 00:07:55] 派扬一批建设的人才
[00:07:55 - 00:07:56] 所以说在1952年的时候
[00:07:56 - 00:07:59] 我们就咨询了苏联的教育专家
[00:07:59 - 00:08:00] 然后的话
[00:08:00 - 00:08:01] 遵循苏联的这种学历
[00:08:01 - 00:08:03] 和他大学的建学的模式
[00:08:03 - 00:08:06] 1952年中国的所有大学都经历了
[00:08:06 - 00:08:06] 意思什么
[00:08:06 - 00:08:08] 叫做院稀大调整
[00:08:08 - 00:08:10] 那次院稀大调整的
[00:08:10 - 00:08:12] 可以说对于有的学校是商金动物的
[00:08:12 - 00:08:16] 对于有的学校是迎来了发展的第二春的
[00:08:16 - 00:08:17] 比如说在1952年
[00:08:17 - 00:08:19] 商金动物可能会比较大的是谁
[00:08:19 - 00:08:21] 就是原来我的视频当中讲过的
[00:08:21 - 00:08:24] 就是亚洲第一名校叫国立中央大学
[00:08:24 - 00:08:29] 他把他基本上各个院系都拉出去独立成为了一个学校
[00:08:29 - 00:08:33] 所以说女后发现在南京大学创办就是孝庆的时候
[00:08:33 - 00:08:37] 女后发现在江苏省会有一个非常奇特的现象叫做九孝同庆
[00:08:37 - 00:08:42] 就是九个学校都会把自己的根源追溯到当年的国立中央大学
[00:08:42 - 00:08:46] 就是当年的三江十粉学堂都追溯到了这一点
[00:08:46 - 00:08:50] 所以说的话女后发现当时南京大学实际上分支的东西是很多的
[00:08:50 - 00:08:51] 如果说你们细细看一看的话
[00:08:51 - 00:08:53] 在全国其实是不止九个学校
[00:08:53 - 00:08:55] 是有当时中央大学的学统的
[00:08:55 - 00:08:57] 实际上有十几个学校
[00:08:57 - 00:09:00] 都有咱们当时国立中央大学的这么一个学统
[00:09:00 - 00:09:01] 那么包括像浙江大学
[00:09:01 - 00:09:03] 浙江大学当时是一分为四
[00:09:03 - 00:09:05] 那么分成了浙江大学
[00:09:05 - 00:09:06] 分成了杭州大学
[00:09:06 - 00:09:08] 分成了浙江一科大学和浙江农业大学
[00:09:08 - 00:09:10] 那么这四个学校在1998年的时候
[00:09:10 - 00:09:12] 又重新合并成为一个新的哲大
[00:09:12 - 00:09:14] 随时有些人就说说
[00:09:14 - 00:09:15] 张老师浙江大学
[00:09:15 - 00:09:16] 这个学校有什么牛的
[00:09:16 - 00:09:17] 这个学校不就是四个学校
[00:09:17 - 00:09:19] 合成的一个特别强的一个学校吗
[00:09:19 - 00:09:21] 但实际上你把时间推出到1952年
[00:09:21 - 00:09:22] 你要知道
[00:09:22 - 00:09:24] 他当年就是98年核类四个学校
[00:09:24 - 00:09:27] 其实是52年分出去的四个学校
[00:09:27 - 00:09:28] 都是他自己的
[00:09:28 - 00:09:29] 那么损失比较大大还包括谁的
[00:09:29 - 00:09:31] 像同纪大学
[00:09:31 - 00:09:34] 当时同纪大学最早的名字叫同
[00:09:34 - 00:09:36] 叫同纪德文医学学堂
[00:09:36 - 00:09:39] 他也就是他其实最刚开始设立的时候
[00:09:39 - 00:09:42] 是以1来设立这个学校的
[00:09:42 - 00:09:43] 但是在院学大教长的时候
[00:09:43 - 00:09:47] 当时为了支援华中六省的医疗教育事业
[00:09:47 - 00:09:49] 所以说将同纪大学的医学部分
[00:09:49 - 00:09:52] 是整体搬迁到了哪里
[00:09:52 - 00:09:54] 整体搬前到了现在的湖北武汉
[00:09:54 - 00:09:55] 就是刚才我说的
[00:09:55 - 00:09:58] 华中科技大学的同纪医学院
[00:09:58 - 00:09:59] 所以说的话
[00:09:59 - 00:10:00] 像有些学校就是
[00:10:00 - 00:10:01] 当时被分完以后的话
[00:10:01 - 00:10:03] 可能现在都没缓过来
[00:10:03 - 00:10:04] 比如再比如像山西的山西大学
[00:10:05 - 00:10:07] 实际上在52年之前
[00:10:07 - 00:10:08] 这个学校也是一个综合势力
[00:10:08 - 00:10:09] 非常强的一个学校
[00:10:09 - 00:10:11] 然后52年以后的话就被分支了
[00:10:11 - 00:10:14] 就是当时的一个思故是什么
[00:10:14 - 00:10:17] 就是将一些综合型大学
[00:10:17 - 00:10:19] 给它分解成一些专业性院校
[00:10:19 - 00:10:20] 比如说山西大学
[00:10:20 - 00:10:22] 原来你不是什么专业都有吗
[00:10:22 - 00:10:22] 对吧
[00:10:22 - 00:10:23] 那我现在我就给你分掉
[00:10:23 - 00:10:24] 要怎么分呢
[00:10:24 - 00:10:26] 那你功课这部分分成一个部分
[00:10:26 - 00:10:27] 叫太原理工大学
[00:10:27 - 00:10:28] 然后的话
[00:10:28 - 00:10:30] 你的一个分布层分成一个部分
[00:10:30 - 00:10:31] 叫做山西一颗大学
[00:10:31 - 00:10:32] 然后的话你农科分出去
[00:10:32 - 00:10:34] 然后叫山西农业大学
[00:10:34 - 00:10:36] 所以你和凡奇现在有很有意思的现象
[00:10:36 - 00:10:38] 就是你能看到山西有多少所大学
[00:10:38 - 00:10:42] 当年山西大学可能就分了多少所
[00:10:42 - 00:10:44] 结果分出去的学校
[00:10:44 - 00:10:45] 有的时候可能发来的比自己还要高
[00:10:45 - 00:10:47] 比如像太原理工大学
[00:10:47 - 00:10:49] 在分出去以后成为了一个21共产大学
[00:10:49 - 00:10:51] 但是在凭21工程大学的时候
[00:10:51 - 00:10:53] 他当年的母帝山西大学
[00:10:53 - 00:10:55] 他却没有被凭上21工程大学
[00:10:55 - 00:10:57] 就导致52年分完以后的话
[00:10:57 - 00:10:59] 到现在可能元气还没有回复过来
[00:10:59 - 00:11:01] 但实际上52年那一次的院习大学
[00:11:01 - 00:11:03] 有没有相应的受益者呢
[00:11:03 - 00:11:04] 也是有相应受益者的
[00:11:04 - 00:11:06] 52年那次相应受益者最大的是谁
[00:11:06 - 00:11:08] 最大的就是复杂大学
[00:11:08 - 00:11:11] 复杂大学实际上原来在上海52年之前
[00:11:11 - 00:11:13] 也是一个很不错的学校
[00:11:13 - 00:11:15] 但是没有他现在的这种地位
[00:11:15 - 00:11:17] 那么52年经过院习大学以后的话
[00:11:17 - 00:11:21] 傅德大学是吸收了全国大概十几个学校的
[00:11:21 - 00:11:22] 文科专业和理科专业
[00:11:22 - 00:11:25] 一跃就成为了江南第一学府
[00:11:25 - 00:11:29] 这一点大家都可以在相应的书上都可以去看得到
[00:11:29 - 00:11:30] 所以说的话
[00:11:30 - 00:11:34] 如果说这个学校它是在1950几年诞生的
[00:11:34 - 00:11:36] 大地理化发现咱们中国很多学校
[00:11:36 - 00:11:39] 它的其实都是1950几年
[00:11:39 - 00:11:43] 基本上都是那一次院系大调整的一个产物
[00:11:43 - 00:11:46] 基本上都是那一次院系大调整的一个产物
[00:11:46 - 00:11:48] 然后当然有的学校他可能会把自己的
[00:11:49 - 00:11:50] 把自己的母体
[00:11:50 - 00:11:50] 把自己
[00:11:50 - 00:11:52] 比如说有的学校是一五二年分出来的
[00:11:52 - 00:11:53] 但是有的学校会把自己的校性
[00:11:54 - 00:11:56] 提到他当年的那个母校身上
[00:11:56 - 00:11:58] 然后有的学校可能就
[00:11:58 - 00:12:00] 就是说五二年分出来的
[00:12:00 - 00:12:01] 我就五二年分出来的
[00:12:01 - 00:12:02] 或者说五几年分出来的
[00:12:02 - 00:12:03] 这些都有可能
[00:12:03 - 00:12:04] 所以说的话
[00:12:04 - 00:12:05] 大家你要知道
[00:12:05 - 00:12:06] 就是实际上在
[00:12:07 - 00:12:08] 中国的大学的历史弹劾当中
[00:12:09 - 00:12:10] 有些学校是建立的比较早的
[00:12:10 - 00:12:13] 有些学校是经过五二年一次调整的
[00:12:14 - 00:12:15] 那么实际上现在的大学
[00:12:15 - 00:12:18] 你会发现他又变成了一个综合性的院校
[00:12:18 - 00:12:21] 那么这些事情咱们下期再给大家讲
[00:12:21 - 00:12:25] 总之就是中国大大学真的很好玩
[00:12:25 - 00:12:26] 咱们本期节目先讲到这
[00:12:26 - 00:12:28] 咱们下期节目继续给大家聊一聊
[00:12:28 - 00:12:30] 中国大学的那些乱七八糟的事
[00:12:31 - 00:12:31] 谢谢
