BV号：BV1Pt411i7fr
标题：BV1Pt411i7fr
链接：https://www.bilibili.com/video/BV1Pt411i7fr
识别语言：zh
语言置信度：1
分段数：246
生成时间：2026-04-04 08:59:09

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:05:15 - 00:05:18] 这样的话你有一个很好的心理准备
[00:05:18 - 00:05:20] 到了考场上大家遇到放行松
[00:05:20 - 00:05:24] 你们不要去看今年的一个考验数据
[00:05:24 - 00:05:26] 因为前两天出现了一个新闻
[00:05:26 - 00:05:28] 说今年的考验人数达到290万
[00:05:28 - 00:05:30] 那么其实我在讲的过程当中
[00:05:30 - 00:05:31] 我一直在给大家说
[00:05:31 - 00:05:33] 我说这290万大家注意啊
[00:05:33 - 00:05:34] 你看出这个话
[00:05:34 - 00:05:36] 你看方向17年的时候
[00:05:36 - 00:05:39] 中国考验数从170-80000变成了290万
[00:05:39 - 00:05:43] 从178万干到了290万
[00:05:43 - 00:05:45] 咱们中国只用了三年的时间
[00:05:45 - 00:05:47] 小陈老师你看这个考验数越来越多
[00:05:47 - 00:05:48] 多了100万
[00:05:48 - 00:05:49] 我就紧张
[00:05:49 - 00:05:51] 其实我想跟大家说一句话
[00:05:51 - 00:05:52] 就是多这100多万
[00:05:52 - 00:05:53] 其实大多数多的是谁
[00:05:53 - 00:05:56] 多的是那些再值的考生
[00:05:56 - 00:05:58] 咱们17年之前读在这些年轻的时候
[00:05:58 - 00:06:00] 他们考试是10月份考
[00:06:00 - 00:06:02] 17年以后呢是跑到12分来考了
[00:06:03 - 00:06:06] 所以说的话他是一个再值严谨上的一个增加
[00:06:06 - 00:06:08] 这100多万有没有印尼省也有印尼省
[00:06:08 - 00:06:10] 但是我跟大家说实话增加的并不多
[00:06:10 - 00:06:12] 他主要是再值严谨上的增加
[00:06:13 - 00:06:15] 所以说的话大家也不要去出现
[00:06:15 - 00:06:16] 就是说过于紧张了
[00:06:16 - 00:06:17] 说压力大
[00:06:17 - 00:06:18] 今年是不是考验历史上最难一年
[00:06:18 - 00:06:19] 因为人那么多
[00:06:19 - 00:06:20] 技能太厉害
[00:06:20 - 00:06:21] 其实技能太厉害
[00:06:21 - 00:06:24] 只是在调集的那个节装可能会比较麻烦一些
[00:06:24 - 00:06:26] 在出此一段考的时候
[00:06:26 - 00:06:28] 你会发现你增加的都是再值的
[00:06:28 - 00:06:30] 所以说你不要想那么多没有用的
[00:06:30 - 00:06:32] 知道吧 我今天给你解释来解释去
[00:06:32 - 00:06:33] 而人数多是怎么回事
[00:06:33 - 00:06:35] 对吧 然后的话你孤独的怎么办
[00:06:35 - 00:06:38] 解释来解释去就希望大家能够放松
[00:06:38 - 00:06:40] 一个放松的心态去走进考上
[00:06:40 - 00:06:43] 这样的话你才能去释放你自己
[00:06:43 - 00:06:46] 才能把你考验你夫妻过往的那个水平发出来了
[00:06:46 - 00:06:46] 好不好
[00:06:46 - 00:06:48] 所以希望大家能够越来越好
[00:06:48 - 00:06:52] 当然如果说你私底细实在郁闷的话怎么办
[00:06:52 - 00:06:53] 你要么就在微博评论下方
[00:06:53 - 00:06:55] 或者说干脆给我发私信
[00:06:55 - 00:06:56] 来给我留言
[00:06:56 - 00:06:58] 包括在我们微信后台
[00:06:58 - 00:06:59] 你有什么样的想法
[00:06:59 - 00:07:00] 你有什么样的苦度
[00:07:00 - 00:07:01] 你有什么样的苦
[00:07:01 - 00:07:02] 你都把记得鼓的
[00:07:02 - 00:07:04] 来托给我
[00:07:04 - 00:07:05] 来托给张老师
[00:07:05 - 00:07:06] 我看到了以后的话
[00:07:06 - 00:07:08] 有时间我一定会及时的回复大家
[00:07:08 - 00:07:10] 帮助大家还解你考栏的
[00:07:10 - 00:07:10] 就是心理压力
[00:07:10 - 00:07:12] 希望大家走到考场的时候
[00:07:12 - 00:07:13] 都能够心情棒棒的
[00:07:13 - 00:07:14] 考到好好地
[00:07:14 - 00:07:15] 好吗
[00:07:15 - 00:07:16] 咱们本期节目就是这样
[00:07:16 - 00:07:17] 咱们下次再见
