BV号：BV1Tt411x7tG
标题：BV1Tt411x7tG
链接：https://www.bilibili.com/video/BV1Tt411x7tG
识别语言：zh
语言置信度：1
分段数：147
生成时间：2026-04-04 08:50:57

[00:00:00 - 00:00:02] 欢迎大家来到张老师课堂
[00:02:16 - 00:02:19] 我把话筒给你
[00:02:19 - 00:02:20] 滚
[00:02:20 - 00:02:25] 东北大老爷们的脾气受到了这个吗
[00:02:25 - 00:02:26] 没能话呢你的吗
[00:02:26 - 00:02:28] 那你是来捣乱的啊
[00:02:28 - 00:02:29] 你管我
[00:02:29 - 00:02:30] 你唱能不能唱专
[00:02:30 - 00:02:31] 我跟你说实话
[00:02:31 - 00:02:32] 唱
[00:02:32 - 00:02:33] 自于法都不收
[00:02:33 - 00:02:34] 能够过心
[00:02:34 - 00:02:35] 再见
[00:02:35 - 00:02:36] 我是一个脆弱的男人
[00:02:36 - 00:02:37] 给我享用了
[00:02:38 - 00:02:39] 你把我打晕了
[00:02:39 - 00:02:41] 我跟你说你确实放过
[00:02:41 - 00:02:42] 我跟你说
[00:02:42 - 00:02:44] 给他一个机会好吗
[00:02:44 - 00:02:45] 再给机会
[00:02:45 - 00:02:47] 等一下就有音乐了吧老师
[00:02:47 - 00:02:48] 老师
[00:02:48 - 00:02:50] 我跟你说我真的我
[00:02:50 - 00:02:51] 我去哪买了个表
[00:02:51 - 00:02:52] 等一下5G
[00:02:54 - 00:02:54] 小红
[00:02:54 - 00:02:55] 不好意思
[00:02:55 - 00:02:56] 有音乐
[00:02:56 - 00:02:57] 把手机都放下好吗
[00:02:57 - 00:02:58] 不要录视频好吗
[00:02:58 - 00:02:58] 求求你们
[00:02:58 - 00:03:00] 我求你了5G
[00:03:00 - 00:03:01] 给他机会
[00:03:01 - 00:03:01] 5G啊
[00:03:02 - 00:03:04] 5G要是再不行啊
[00:03:04 - 00:03:07] 拿出你最好的
[00:03:07 - 00:03:07] 有没有废话吗
[00:03:07 - 00:03:08] OK
[00:03:08 - 00:03:09] 来 5G啊
[00:03:09 - 00:03:10] 音乐你先给他
[00:03:10 - 00:03:11] 给他铺一点
[00:03:12 - 00:03:15] 大家好 我是张雪芳老师
[00:03:15 - 00:03:17] 一手考研版的一人有罪
[00:03:17 - 00:03:18] 送给大家
[00:03:18 - 00:03:21] 我又喝醉
[00:03:21 - 00:03:23] 想起了大学饭的醉
[00:03:23 - 00:03:25] 啥也不会天天睡
[00:03:25 - 00:03:29] 女神吹 我很模板
[00:03:29 - 00:03:30] 对不起爹妈的血喉汗
[00:03:30 - 00:03:32] 下定决心要考研
[00:03:32 - 00:03:34] 我也要赚很多钱
[00:03:34 - 00:03:36] 正是 首先不用看
[00:03:36 - 00:03:38] 实事 有人帮我换
[00:03:38 - 00:03:40] 五大部分轮分转
[00:03:40 - 00:03:45] 兄弟
[00:03:45 - 00:03:47] 你从哪儿来
[00:03:47 - 00:03:48] 你好干什么
[00:03:48 - 00:03:50] 你是来捣乱的吗
[00:03:50 - 00:03:51] 我给钱 我给钱
[00:03:51 - 00:03:53] 哎呦 我的兄弟
[00:03:53 - 00:03:54] 他愁死我了
[00:03:54 - 00:03:55] 那最起码三万几
[00:03:55 - 00:03:56] 好嘞
[00:03:56 - 00:04:02] 真的太美了
[00:04:02 - 00:04:04] 我们全都被你迷倒了
[00:04:04 - 00:04:06] 你想怎样
[00:04:06 - 00:04:09] 太呐个了你唱的
[00:04:09 - 00:04:10] 那个老师
[00:04:10 - 00:04:11] 那个
[00:04:11 - 00:04:12] 太美了
[00:04:12 - 00:04:12] 听起吗
[00:04:12 - 00:04:13] 好
[00:04:13 - 00:04:14] 过
[00:04:14 - 00:04:15] 我花多少钱我就不说了
[00:04:15 - 00:04:17] 他们说一次 心痛一次
